priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,auto_tag_count,sla_breached,resolution_time,affected_users_count_log,is_widespread,is_critical_impact,affects_users,impact_level,num_attachments_log,has_attachments,many_attachments,attachment_category,is_multi_category,tag_complexity,affected_users_count_is_outlier,affected_users_count_is_extreme,num_attachments_is_outlier,num_attachments_is_extreme,auto_tag_count_is_outlier,auto_tag_count_is_extreme,description_length_is_outlier,description_length_is_extreme,prev_similar_tickets_is_outlier,prev_similar_tickets_is_extreme,severity_score,is_critical_incident,documentation_score,impact_per_doc,priority_encoded,reporter_experience_encoded,module_version_frequency,product_area_frequency,product_area_Auth,product_area_Backend,product_area_Database,product_area_Devops,product_area_Ml,product_area_Security,product_area_Ui,customer_type_Free-Tier,customer_type_Internal,customer_type_Smb,ticket_type_Crash,ticket_type_Feature Request,ticket_type_Performance,ticket_type_Question,assigned_team_Qa,assigned_team_Security,assigned_team_Sre,assigned_team_Support
High,Junior,0,0,574.0,7.0,4.0,2,0,4.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.779776616671935,0,0.4,2.079441541679836,3.0,1,0.0010050251256281,0.1252261306532663,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Urgent,Senior,1,0,784.0,8.0,2.0,2,0,6.0,2.19722457733622,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.846889830934488,0,0.6000000000000001,2.19722457733622,,3,0.0010050251256281,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
High,Junior,0,3,394.0,13.0,2.0,3,1,24.0,2.6390573296152584,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.5208818040700813,0,0.4,1.1059227950305115,3.0,1,0.0018090452261306,0.1252261306532663,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Medium,Junior,1,0,432.0,13.0,1.0,5,0,4.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.1196229318461035,0,0.6000000000000001,2.6390573296152584,2.0,1,0.0004020100502512,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Low,Mid,1,1,804.0,9.0,1.0,2,0,36.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.867663473309608,0,1.0,1.359943848610108,1.0,2,0.0012060301507537,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Medium,Senior,1,0,769.0,6.0,1.0,4,0,4.0,1.9459101490553128,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.5163640596221257,0,0.6000000000000001,1.9459101490553128,2.0,3,0.0010050251256281,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
Low,Senior,0,0,613.0,11.0,1.0,0,0,45.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4199626599152,0,0.4,2.4849066497880004,1.0,3,0.001608040201005,0.12,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
High,Mid,0,3,616.0,8.0,2.0,1,0,19.0,2.19722457733622,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.788148703158466,0,0.8,0.9207684572095536,3.0,2,0.001608040201005,0.1228140703517588,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Medium,Mid,1,1,416.0,14.0,0.0,1,1,22.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.053849516552873,0,1.0,1.5994180731568908,2.0,2,0.0026130653266331,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Urgent,Junior,1,0,584.0,12.0,1.0,1,0,20.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.393979742984615,0,0.6000000000000001,2.5649493574615367,,1,0.0002010050251256,0.1228140703517588,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
High,Senior,1,1,230.0,7.0,1.0,3,0,34.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.6304060527839237,0,0.6000000000000001,1.2281516725510762,3.0,3,0.0008040201005025,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Medium,Mid,1,1,552.0,11.0,1.0,1,1,25.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.436592096027189,0,1.0,1.4676258970978588,2.0,2,0.0008040201005025,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Medium,Mid,0,4,730.0,12.0,0.0,1,1,33.0,2.5649493574615367,0,0,1,small_team,1.6094379124341005,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.8078673254714346,0,0.8,0.9829509049590436,2.0,2,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Urgent,Mid,1,2,398.0,10.0,0.0,3,1,4.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.9748805668529703,0,0.6000000000000001,1.1426099455084204,,2,0.0008040201005025,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Medium,Senior,0,2,550.0,5.0,3.0,2,0,30.0,1.791759469228055,0,0,1,individual,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.636426245424844,0,0.8,0.8537829874069783,2.0,3,0.0006030150753768,0.1252261306532663,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
High,Mid,1,1,618.0,7.0,2.0,4,0,23.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.6064060527839232,0,1.0,1.2281516725510762,3.0,2,0.0014070351758793,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
High,Junior,1,2,562.0,8.0,1.0,1,0,23.0,2.19722457733622,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4226122886681103,0,1.0,1.0469892839189912,3.0,1,0.0012060301507537,0.1206030150753768,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
Medium,Senior,1,0,477.0,12.0,0.0,4,0,27.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,1.9799797429846149,0,0.6000000000000001,2.5649493574615367,2.0,3,0.0012060301507537,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Medium,Junior,1,0,539.0,6.0,1.0,1,0,24.0,1.9459101490553128,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.0563640596221253,0,0.6000000000000001,1.9459101490553128,2.0,1,0.0012060301507537,0.12,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
Low,Mid,1,1,666.0,15.0,1.0,1,1,16.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7796649250079017,0,1.0,1.6375355634014348,1.0,2,0.0010050251256281,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
Urgent,Senior,0,2,748.0,10.0,3.0,3,0,14.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.274880566852971,0,0.8,1.1426099455084204,,3,0.0010050251256281,0.1298492462311558,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
Medium,Mid,1,2,730.0,5.0,2.0,4,0,28.0,1.791759469228055,0,0,1,individual,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.796426245424844,0,1.0,0.8537829874069783,2.0,2,0.0012060301507537,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
Low,Junior,0,3,706.0,8.0,0.0,4,0,22.0,2.19722457733622,0,0,1,small_team,1.3862943611198906,1,0,moderate,1,complex,0,0,0,0,0,0,0,0,0,0,2.568148703158466,0,0.8,0.9207684572095536,1.0,1,0.0012060301507537,0.1288442211055276,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
High,Senior,0,2,597.5284210526315,10.0,1.003157894736842,2,0,13.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.574568987905601,0,0.8,1.1426099455084204,3.0,3,0.0012060301507537,0.1228140703517588,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
Medium,Junior,0,2,484.0,11.0,1.0,2,1,5.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3816851176488223,0,0.8,1.1840713328544612,2.0,1,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Medium,Mid,1,0,742.0,9.0,0.0,0,1,35.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4050340371976184,0,0.6000000000000001,2.302585092994046,2.0,2,0.0018090452261306,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
High,Mid,0,0,476.0,11.0,0.0,1,0,5.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.9459626599152,0,0.4,2.4849066497880004,3.0,2,0.0008040201005025,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
Low,Mid,0,0,820.0,7.0,1.0,3,0,44.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.6717766166719343,0,0.4,2.079441541679836,1.0,2,0.0014070351758793,0.1228140703517588,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
Medium,Mid,1,2,518.0,9.0,0.0,3,1,25.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.176756494931241,0,1.0,1.0971941341558558,2.0,2,0.0004020100502512,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Low,Mid,1,1,231.0,12.0,0.0,3,0,47.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.6266091790966035,0,0.6000000000000001,1.514900409669805,1.0,2,0.0010050251256281,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
Low,Mid,1,0,476.0,14.0,3.0,0,0,18.0,2.70805020110221,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.635220080440884,0,0.6000000000000001,2.70805020110221,1.0,2,0.0012060301507537,0.1288442211055276,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
Medium,Junior,0,1,530.0,8.0,1.0,0,0,16.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.277519267046477,0,0.8,1.2977162307942829,2.0,1,0.0006030150753768,0.12,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Medium,Junior,0,5,479.0,11.0,2.0,2,0,35.0,2.4849066497880004,0,0,1,small_team,1.791759469228055,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.7103145537608118,0,0.8,0.8900862259724324,2.0,1,0.0014070351758793,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
Low,Mid,0,3,530.0,11.0,0.0,1,0,6.0,2.4849066497880004,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3312215321391783,0,0.8,1.0413244444083716,1.0,2,0.0006030150753768,0.1298492462311558,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
Medium,Junior,1,1,508.0,7.0,2.0,4,0,13.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.3864060527839235,0,1.0,1.2281516725510762,2.0,1,0.0010050251256281,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Medium,Mid,0,1,385.0,10.0,0.0,1,0,20.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,1.8677875452313373,0,0.4,1.4162355761684913,2.0,2,0.001608040201005,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Medium,Senior,0,0,467.0,11.0,0.0,4,0,33.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,1.9279626599152,0,0.4,2.4849066497880004,2.0,3,0.0010050251256281,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
High,Junior,1,2,483.0,10.0,3.0,3,0,20.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.7448805668529705,0,1.0,1.1426099455084204,3.0,1,0.0008040201005025,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
High,Senior,1,1,644.0,18.0,1.0,2,0,33.0,2.9444389791664403,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.8044050277785657,0,1.0,1.7390330935038243,3.0,3,0.0018090452261306,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
High,Junior,0,2,563.0,9.0,0.0,2,1,14.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.266756494931241,0,0.8,1.0971941341558558,3.0,1,0.0014070351758793,0.12,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
Medium,Senior,1,1,721.0,18.0,0.0,1,0,11.0,2.9444389791664403,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.758405027778565,0,1.0,1.7390330935038243,2.0,3,0.0004020100502512,0.1206030150753768,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
High,Mid,1,0,535.0,18.0,0.0,2,1,5.0,2.9444389791664403,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.247775591666576,0,0.6000000000000001,2.9444389791664403,3.0,2,0.0008040201005025,0.1214070351758793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Medium,Senior,0,2,635.0,16.0,3.0,7,0,29.0,2.833213344056216,0,0,1,small_team,1.0986122886681098,1,0,few,1,very_complex,0,0,0,0,1,0,0,0,0,0,3.2230077953561085,0,0.8,1.350041338914642,2.0,3,0.0012060301507537,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
Medium,Junior,1,3,487.0,12.0,1.0,0,0,22.0,2.5649493574615367,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.477238615208593,0,1.0,1.0748671242125396,2.0,1,0.0020100502512562,0.1252261306532663,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Urgent,Junior,1,0,597.5284210526315,10.0,1.003157894736842,0,0,3.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3548465301719794,0,0.6000000000000001,2.3978952727983707,,1,0.001608040201005,0.1288442211055276,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
Low,Mid,1,0,663.0,18.0,2.0,1,1,4.0,2.9444389791664403,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.903775591666576,0,0.6000000000000001,2.9444389791664403,1.0,2,0.0006030150753768,0.1206030150753768,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
High,Mid,0,1,598.0,11.0,1.0,0,1,16.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.528592096027189,0,0.8,1.4676258970978588,3.0,2,0.0006030150753768,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Low,Junior,0,1,612.0,13.0,2.0,2,1,37.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.8182523679580926,0,0.8,1.558669771840206,1.0,1,0.001608040201005,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
Medium,Mid,0,1,786.0,9.0,1.0,1,1,29.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.831663473309608,0,0.8,1.359943848610108,2.0,2,0.0010050251256281,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
High,Senior,1,0,674.0,19.0,1.0,2,0,7.0,2.995732273553991,0,0,1,small_team,0.0,0,0,none,0,standard,1,0,0,0,0,0,0,0,0,0,2.7462929094215967,0,0.6000000000000001,2.995732273553991,3.0,3,0.0008040201005025,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
High,Mid,0,1,753.0,15.0,1.0,5,1,10.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.953664925007902,0,0.8,1.6375355634014348,3.0,2,0.0006030150753768,0.1252261306532663,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
Low,Junior,1,0,296.0,11.0,0.0,1,1,10.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.5859626599152,0,0.2,2.4849066497880004,1.0,1,0.0012060301507537,0.1228140703517588,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Medium,Mid,1,1,597.5284210526315,10.0,1.003157894736842,2,1,30.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913,2.0,2,0.0006030150753768,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
High,Mid,1,2,721.0,7.0,0.0,1,1,14.0,2.079441541679836,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4934990744055563,0,1.0,0.9908650363424484,3.0,2,0.0008040201005025,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
High,Junior,0,1,652.0,12.0,1.0,1,0,8.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.668609179096604,0,0.8,1.514900409669805,3.0,1,0.0006030150753768,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Urgent,Junior,1,2,687.0,11.0,1.0,1,0,8.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7876851176488224,0,1.0,1.1840713328544612,,1,0.001608040201005,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Medium,Senior,1,0,499.0,13.0,1.0,1,0,37.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.253622931846104,0,0.6000000000000001,2.6390573296152584,2.0,3,0.001608040201005,0.1228140703517588,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
High,Mid,0,0,261.0,7.0,0.0,3,0,25.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.3537766166719345,0,0.0,2.079441541679836,3.0,2,0.001608040201005,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Low,Mid,0,1,878.0,7.0,0.0,4,0,36.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.726406052783924,0,0.8,1.2281516725510762,1.0,2,0.0014070351758793,0.1298492462311558,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
Medium,Mid,0,1,603.0,9.0,2.0,4,1,5.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.6656634733096074,0,0.8,1.359943848610108,2.0,2,0.0014070351758793,0.1252261306532663,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
Low,Junior,1,2,752.0,7.0,2.0,3,0,4.0,2.079441541679836,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.9554990744055565,0,1.0,0.9908650363424484,1.0,1,0.0004020100502512,0.12,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
High,Mid,1,1,901.0,11.0,2.0,2,0,7.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.334592096027189,0,1.0,1.4676258970978588,3.0,2,0.001608040201005,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
Medium,Mid,0,2,508.0,11.0,1.0,3,0,3.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.4296851176488223,0,0.8,1.1840713328544612,2.0,2,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Urgent,Senior,1,3,806.0,5.0,1.0,3,0,20.0,1.791759469228055,0,0,1,individual,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.8059626599152003,0,1.0,0.7508543365065742,,3,0.0008040201005025,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Low,Mid,0,1,532.0,13.0,1.0,1,0,10.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4582523679580928,0,0.8,1.558669771840206,1.0,2,0.0008040201005025,0.12,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
Low,Mid,1,2,671.0,12.0,2.0,1,0,16.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.987702200718237,0,1.0,1.2222121119329712,1.0,2,0.0006030150753768,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Urgent,Mid,1,0,556.0,13.0,0.0,1,1,11.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.167622931846103,0,0.6000000000000001,2.6390573296152584,,2,0.001608040201005,0.1206030150753768,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Low,Junior,1,1,514.0,12.0,0.0,1,1,35.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.192609179096604,0,1.0,1.514900409669805,1.0,1,0.0006030150753768,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
Urgent,Mid,1,1,287.0,13.0,1.0,1,0,23.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,1.9682523679580928,0,0.6000000000000001,1.558669771840206,,2,0.0014070351758793,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Low,Mid,0,1,572.0,12.0,0.0,5,0,45.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.308609179096604,0,0.8,1.514900409669805,1.0,2,0.0014070351758793,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Medium,Junior,1,0,503.0,9.0,1.0,1,0,3.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1270340371976184,0,0.6000000000000001,2.302585092994046,2.0,1,0.0014070351758793,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
Low,Mid,1,0,368.0,10.0,0.0,3,0,6.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.6951581091193484,0,0.2,2.3978952727983707,1.0,2,0.0010050251256281,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Medium,Mid,0,4,755.0,6.0,2.0,0,1,10.0,1.9459101490553128,0,0,1,small_team,1.6094379124341005,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,3.0102516421089454,0,0.8,0.7457200417695149,2.0,2,0.0010050251256281,0.1312562814070351,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
Medium,Senior,1,0,719.0,16.0,0.0,0,0,4.0,2.833213344056216,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.571285337622487,0,0.6000000000000001,2.833213344056216,2.0,3,0.0006030150753768,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
Low,Junior,1,4,703.0,13.0,0.0,1,0,6.0,2.6390573296152584,0,0,1,small_team,1.6094379124341005,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7835105143329235,0,1.0,1.0113508802183109,1.0,1,0.0008040201005025,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Medium,Junior,1,2,569.0,10.0,1.0,2,0,32.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.5168805668529703,0,1.0,1.1426099455084204,2.0,1,0.0008040201005025,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
High,Senior,1,0,614.0,6.0,0.0,2,0,3.0,1.9459101490553128,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.006364059622125,0,0.6000000000000001,1.9459101490553128,3.0,3,0.0008040201005025,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Urgent,Mid,0,3,599.0,8.0,0.0,0,0,9.0,2.19722457733622,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.354148703158466,0,0.8,0.9207684572095536,,2,0.0006030150753768,0.1228140703517588,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
