ticket_id,submitted_at,product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolved_at,resolution_time
TCKT-104319,2024-04-12 19:36:00,Backend,Internal,Medium,Senior,0,2,512.0,12.0,1.0,5.8.16,Bug,3,0,Security,Medium,2024-04-14 01:36:00,30.0
TCKT-104320,2024-11-25 02:55:00,Ui,Smb,Urgent,Junior,1,4,798.0,12.0,2.0,3.5.2,Question,3,0,Support,Critical,2024-11-25 03:55:00,1.0
TCKT-104321,2023-02-13 20:40:00,Auth,Smb,Medium,Mid,0,0,607.0,12.0,1.0,2.3.18,Bug,3,0,Support,Medium,2023-02-14 21:40:00,25.0
TCKT-104322,2024-11-30 03:32:00,Security,Free-Tier,Medium,Junior,1,0,635.0,8.0,3.0,3.8.13,Question,1,0,Sre,Medium,2024-11-30 06:32:00,3.0
TCKT-104323,2024-07-06 05:00:00,Security,Free-Tier,High,Junior,1,2,590.0,14.0,3.0,4.8.7,Bug,2,0,Dev,Medium,2024-07-06 07:00:00,2.0
TCKT-104324,2023-02-18 16:38:00,Database,Enterprise,High,Mid,1,3,570.0,7.0,0.0,2.2.13,Bug,2,0,Dev,High,2023-02-19 15:38:00,23.0
TCKT-104325,2023-03-20 01:15:00,Ui,Internal,Low,Junior,1,0,665.0,7.0,0.0,3.2.12,Performance,4,0,Dev,Low,2023-03-20 18:15:00,17.0
TCKT-104326,2025-03-01 15:39:00,Ml,Enterprise,Medium,Mid,1,1,711.0,6.0,1.0,4.7.0,Bug,1,0,Dev,Medium,2025-03-02 04:39:00,13.0
TCKT-104327,2023-03-09 10:05:00,Devops,Enterprise,Urgent,Junior,1,1,467.0,15.0,0.0,1.6.8,Performance,0,0,Dev,Critical,2023-03-09 13:05:00,3.0
TCKT-104328,2023-02-16 21:46:00,Backend,Smb,Low,Junior,0,1,597.5284210526315,10.0,1.003157894736842,2.4.1,Bug,3,0,Sre,Low,2023-02-18 03:46:00,30.0
TCKT-104329,2025-05-02 14:29:00,Database,Smb,Low,Mid,1,0,850.0,7.0,1.0,4.8.0,Feature Request,2,0,Support,Low,2025-05-02 19:29:00,5.0
TCKT-104330,2023-09-25 19:06:00,Auth,Free-Tier,Medium,Mid,1,4,626.0,11.0,2.0,3.6.14,Bug,2,0,Qa,Medium,2023-09-26 09:06:00,14.0
TCKT-104331,2024-01-25 03:14:00,Backend,Enterprise,High,Junior,1,2,643.0,15.0,0.0,3.0.6,Bug,1,1,Support,Medium,2024-01-26 02:14:00,23.0
TCKT-104332,2023-04-18 12:10:00,Backend,Smb,High,Mid,1,0,775.0,7.0,1.0,1.2.4,Feature Request,0,0,Dev,Medium,2023-04-19 11:10:00,23.0
TCKT-104333,2023-11-28 14:36:00,Ui,Free-Tier,Urgent,Senior,0,1,524.0,14.0,1.0,2.6.14,Bug,1,0,Security,High,2023-11-29 11:36:00,21.0
TCKT-104334,2023-02-19 14:22:00,Devops,Free-Tier,Medium,Mid,0,0,594.0,11.0,0.0,3.7.0,Bug,5,0,Sre,Low,2023-02-20 20:22:00,30.0
TCKT-104335,2024-10-06 17:38:00,Ml,Enterprise,Low,Junior,0,0,722.0,7.0,1.0,1.0.1,Bug,1,0,Qa,Medium,2024-10-07 13:38:00,20.0
TCKT-104336,2024-02-29 05:01:00,Security,Enterprise,Medium,Mid,1,2,785.0,9.0,1.0,1.0.2,Bug,6,0,Dev,Medium,2024-02-29 14:01:00,9.0
TCKT-104337,2024-04-17 05:13:00,Api,Smb,High,Mid,1,2,245.0,6.0,1.0,1.9.1,Bug,3,0,Qa,Medium,2024-04-18 15:13:00,34.0
TCKT-104338,2024-02-11 03:50:00,Api,Smb,Low,Junior,1,3,489.0,4.0,1.0,3.6.11,Bug,1,0,Sre,Low,2024-02-12 09:50:00,30.0
TCKT-104339,2024-06-04 11:09:00,Backend,Free-Tier,Low,Senior,1,1,450.0,5.0,4.0,2.3.0,Bug,1,0,Dev,Low,2024-06-05 09:09:00,22.0
TCKT-104340,2023-06-18 16:49:00,Security,Free-Tier,Low,Senior,1,0,581.0,18.0,1.0,4.0.13,Crash,1,0,Sre,Critical,2023-06-19 01:49:00,9.0
TCKT-104341,2024-07-30 17:49:00,Security,Enterprise,Medium,Senior,0,1,461.0,10.0,0.0,2.3.6,Bug,2,0,Sre,Medium,2024-07-30 19:49:00,2.0
TCKT-104342,2025-06-25 03:46:00,Devops,Enterprise,High,Senior,1,0,699.0,8.0,0.0,5.8.8,Bug,1,1,Support,Medium,2025-06-25 22:46:00,19.0
TCKT-104343,2024-02-23 06:44:00,Auth,Enterprise,Medium,Mid,1,2,625.0,5.0,1.0,2.4.19,Crash,1,0,Dev,Critical,2024-02-23 10:44:00,4.0
TCKT-104344,2023-03-26 23:52:00,Auth,Free-Tier,Urgent,Mid,0,0,733.0,9.0,2.0,1.5.4,Bug,1,0,Dev,Critical,2023-03-27 08:52:00,9.0
TCKT-104345,2024-12-25 05:22:00,Database,Enterprise,Low,Mid,0,2,742.0,10.0,1.0,5.9.9,Feature Request,1,0,Security,Medium,2024-12-25 14:22:00,9.0
TCKT-104346,2025-04-10 21:13:00,Ui,Smb,Urgent,Senior,1,0,701.0,12.0,2.0,1.4.18,Bug,3,0,Support,High,2025-04-11 13:13:00,16.0
TCKT-104347,2024-04-13 21:17:00,Devops,Smb,High,Mid,1,2,549.0,7.0,0.0,4.3.13,Question,2,1,Dev,High,2024-04-14 19:17:00,22.0
TCKT-104348,2024-02-04 04:12:00,Devops,Smb,Medium,Mid,1,1,615.0,11.0,1.0,4.5.3,Bug,1,0,Dev,Medium,2024-02-04 17:12:00,13.0
TCKT-104349,2025-01-15 03:01:00,Ui,Enterprise,Urgent,Mid,1,0,530.0,10.0,3.0,3.7.1,Bug,1,0,Qa,Critical,2025-01-15 07:01:00,4.0
TCKT-104350,2023-10-17 15:43:00,Security,Enterprise,Low,Senior,1,0,395.0,8.0,2.0,2.0.15,Question,1,1,Security,Low,2023-10-18 07:43:00,16.0
TCKT-104351,2024-02-12 21:20:00,Auth,Free-Tier,High,Junior,1,2,743.0,13.0,1.0,3.5.5,Performance,2,0,Sre,High,2024-02-13 14:20:00,17.0
TCKT-104352,2025-04-15 19:50:00,Auth,Free-Tier,High,Mid,1,1,587.0,15.0,2.0,1.3.0,Bug,4,1,Security,Medium,2025-04-16 10:50:00,15.0
TCKT-104353,2023-10-16 04:12:00,Security,Internal,High,Senior,1,1,374.0,8.0,1.0,2.7.7,Bug,2,1,Support,Medium,2023-10-16 22:12:00,18.0
TCKT-104354,2024-03-03 03:18:00,Auth,Enterprise,Medium,Mid,0,4,680.0,10.0,1.0,1.0.13,Bug,2,0,Security,Low,2024-03-04 04:18:00,25.0
TCKT-104355,2023-02-24 23:56:00,Backend,Enterprise,Low,Senior,0,1,566.0,7.0,0.0,3.2.2,Performance,0,0,Security,Low,2023-02-26 17:56:00,42.0
TCKT-104356,2024-10-05 15:35:00,Devops,Smb,Medium,Mid,1,3,291.0,11.0,0.0,5.5.0,Crash,3,0,Security,Critical,2024-10-05 21:35:00,6.0
TCKT-104357,2025-03-26 17:56:00,Api,Enterprise,Medium,Junior,0,4,393.0,8.0,3.0,4.7.4,Bug,5,0,Qa,Medium,2025-03-27 11:56:00,18.0
TCKT-104358,2024-11-26 15:59:00,Ui,Free-Tier,High,Senior,1,1,494.0,11.0,0.0,1.8.1,Bug,0,0,Support,Medium,2024-11-27 11:59:00,20.0
TCKT-104359,2023-08-28 20:30:00,Auth,Smb,High,Junior,1,0,631.0,12.0,1.0,3.5.3,Bug,1,0,Sre,High,2023-08-29 12:30:00,16.0
TCKT-104360,2025-04-19 12:13:00,Database,Enterprise,Urgent,Mid,1,1,718.0,7.0,1.0,5.8.16,Bug,3,0,Support,Critical,2025-04-19 23:13:00,11.0
TCKT-104361,2023-09-30 02:30:00,Auth,Free-Tier,Low,Mid,1,2,713.0,6.0,0.0,4.6.7,Bug,0,0,Sre,Low,2023-09-30 20:30:00,18.0
TCKT-104362,2023-03-07 10:25:00,Auth,Free-Tier,High,Junior,1,0,690.0,15.0,1.0,1.7.12,Bug,0,1,Qa,Medium,2023-03-08 08:25:00,22.0
TCKT-104363,2024-02-16 02:26:00,Ml,Enterprise,Urgent,Mid,0,0,594.0,22.0,1.0,3.9.11,Bug,2,0,Support,High,2024-02-16 13:26:00,11.0
TCKT-104364,2025-01-12 20:30:00,Backend,Smb,High,Mid,1,0,858.0,12.0,0.0,1.6.12,Bug,1,0,Qa,High,2025-01-13 09:30:00,13.0
TCKT-104365,2024-02-16 21:54:00,Ui,Enterprise,Low,Mid,0,0,704.0,16.0,0.0,5.7.5,Question,1,1,Qa,Low,2024-02-17 15:54:00,18.0
TCKT-104366,2024-07-16 00:07:00,Ml,Enterprise,Low,Senior,1,2,633.0,10.0,0.0,1.3.12,Performance,1,0,Dev,Low,2024-07-17 21:07:00,45.0
TCKT-104367,2025-02-24 13:35:00,Ml,Enterprise,Low,Junior,1,0,684.0,13.0,0.0,3.7.8,Performance,0,0,Security,Low,2025-02-24 23:35:00,10.0
TCKT-104368,2025-01-20 02:31:00,Database,Smb,Medium,Junior,1,2,540.0,14.0,0.0,4.1.17,Feature Request,2,0,Sre,Medium,2025-01-20 08:31:00,6.0
TCKT-104369,2023-02-23 08:30:00,Devops,Free-Tier,Medium,Mid,1,2,591.0,14.0,0.0,1.4.19,Crash,2,1,Dev,Critical,2023-02-23 15:30:00,7.0
TCKT-104370,2023-02-25 03:30:00,Database,Smb,Urgent,Mid,1,1,287.0,13.0,1.0,3.7.1,Bug,1,0,Qa,High,2023-02-26 02:30:00,23.0
TCKT-104371,2024-03-03 07:54:00,Devops,Enterprise,Medium,Senior,1,1,541.0,11.0,0.0,2.6.16,Bug,3,0,Qa,Medium,2024-03-03 14:54:00,7.0
TCKT-104372,2025-02-01 08:44:00,Devops,Smb,Medium,Junior,1,0,863.0,11.0,0.0,2.7.0,Bug,2,1,Dev,Low,2025-02-02 21:44:00,37.0
TCKT-104373,2024-11-01 17:48:00,Ui,Enterprise,Medium,Senior,1,1,622.0,14.0,2.0,1.1.6,Bug,1,0,Sre,Low,2024-11-03 00:48:00,31.0
TCKT-104374,2023-01-16 04:01:00,Auth,Internal,High,Mid,1,2,616.0,14.0,0.0,5.4.10,Question,4,0,Security,Medium,2023-01-17 09:01:00,29.0
TCKT-104375,2024-10-18 00:26:00,Ui,Smb,Urgent,Mid,1,0,749.0,9.0,1.0,2.1.11,Bug,1,0,Support,Critical,2024-10-18 09:26:00,9.0
TCKT-104376,2025-04-28 14:48:00,Backend,Enterprise,High,Junior,1,1,653.0,10.0,2.0,5.6.18,Bug,3,0,Security,Medium,2025-04-29 22:48:00,32.0
TCKT-104377,2024-05-30 20:04:00,Devops,Enterprise,High,Mid,0,0,482.0,13.0,0.0,3.1.12,Feature Request,0,0,Security,Low,2024-06-01 10:04:00,38.0
TCKT-104378,2023-04-04 08:56:00,Ml,Internal,Medium,Junior,0,1,603.0,12.0,2.0,5.2.1,Performance,3,1,Dev,Medium,2023-04-05 02:56:00,18.0
TCKT-104379,2024-10-12 18:50:00,Auth,Enterprise,High,Junior,1,1,429.0,8.0,0.0,4.3.0,Feature Request,1,0,Dev,Medium,2024-10-13 16:50:00,22.0
TCKT-104380,2023-08-31 06:09:00,Api,Internal,Medium,Mid,1,0,627.0,6.0,2.0,1.6.1,Bug,2,0,Dev,Medium,2023-09-01 04:09:00,22.0
TCKT-104381,2023-08-29 22:11:00,Backend,Enterprise,Low,Senior,1,1,597.5284210526315,10.0,1.003157894736842,4.1.18,Feature Request,4,0,Sre,Medium,2023-08-30 12:11:00,14.0
TCKT-104382,2025-05-18 17:00:00,Ui,Enterprise,Low,Mid,0,2,739.0,16.0,1.0,1.7.4,Bug,0,0,Dev,Low,2025-05-19 01:00:00,8.0
TCKT-104383,2024-01-10 04:49:00,Database,Smb,Low,Mid,1,1,523.0,13.0,0.0,5.5.7,Bug,0,0,Dev,Low,2024-01-12 02:49:00,46.0
TCKT-104384,2024-10-15 07:19:00,Backend,Free-Tier,High,Mid,1,2,476.0,12.0,0.0,4.2.0,Bug,5,0,Dev,Medium,2024-10-15 17:19:00,10.0
TCKT-104385,2024-01-30 05:26:00,Backend,Free-Tier,Low,Mid,1,1,583.0,10.0,1.0,2.2.13,Bug,2,1,Qa,Low,2024-01-31 16:26:00,35.0
TCKT-104386,2024-03-15 03:51:00,Auth,Enterprise,Low,Senior,1,0,654.0,4.0,0.0,5.9.3,Bug,1,0,Sre,Low,2024-03-16 20:51:00,41.0
TCKT-104387,2024-10-24 13:34:00,Backend,Enterprise,Low,Mid,0,1,418.0,13.0,1.0,4.2.3,Bug,1,0,Support,Low,2024-10-26 10:34:00,45.0
TCKT-104388,2024-04-03 13:05:00,Backend,Enterprise,Medium,Junior,0,3,521.0,10.0,0.0,3.9.6,Bug,4,0,Security,Medium,2024-04-05 00:05:00,35.0
TCKT-104389,2023-07-09 12:18:00,Api,Smb,Medium,Junior,1,2,615.0,6.0,0.0,5.4.3,Bug,2,0,Support,Low,2023-07-10 10:18:00,22.0
TCKT-104390,2024-06-16 06:47:00,Security,Smb,Medium,Mid,0,2,800.0,5.0,0.0,3.0.19,Crash,2,0,Sre,Critical,2024-06-16 16:47:00,10.0
TCKT-104391,2024-10-23 07:31:00,Database,Free-Tier,Low,Mid,1,1,220.0,10.0,2.0,1.9.15,Bug,3,0,Qa,Low,2024-10-25 02:31:00,43.0
TCKT-104392,2023-03-27 13:50:00,Database,Free-Tier,Low,Junior,0,2,692.0,12.0,0.0,2.1.0,Bug,0,0,Security,Medium,2023-03-28 11:50:00,22.0
TCKT-104393,2024-06-20 14:49:00,Database,Enterprise,Medium,Senior,0,0,542.0,9.0,2.0,1.5.1,Bug,1,1,Dev,Medium,2024-06-21 18:49:00,28.0
TCKT-104394,2024-08-11 04:52:00,Devops,Smb,Medium,Mid,1,1,525.0,11.0,0.0,4.8.12,Bug,6,0,Sre,Medium,2024-08-12 06:52:00,26.0
TCKT-104395,2023-03-26 06:01:00,Ml,Internal,Low,Mid,0,1,597.5284210526315,10.0,1.003157894736842,4.5.6,Bug,2,1,Security,Low,2023-03-26 21:01:00,15.0
TCKT-104396,2023-05-02 17:46:00,Security,Internal,Low,Junior,1,1,545.0,17.0,2.0,3.5.16,Question,2,0,Security,Low,2023-05-03 05:46:00,12.0
TCKT-104397,2025-01-20 00:31:00,Database,Enterprise,High,Mid,1,0,693.0,10.0,0.0,5.9.14,Question,1,0,Support,High,2025-01-20 16:31:00,16.0
TCKT-104398,2025-03-21 18:04:00,Backend,Enterprise,Medium,Senior,1,1,519.0,13.0,1.0,5.1.5,Crash,2,0,Security,Critical,2025-03-21 20:04:00,2.0
TCKT-104399,2023-12-08 11:38:00,Backend,Smb,Low,Senior,1,2,848.0,7.0,0.0,3.2.3,Bug,0,0,Security,Medium,2023-12-09 15:38:00,28.0
TCKT-104400,2023-04-19 07:18:00,Database,Enterprise,Low,Junior,1,3,693.0,5.0,0.0,3.0.16,Bug,3,1,Support,Medium,2023-04-19 20:18:00,13.0
TCKT-104401,2025-02-19 18:44:00,Auth,Enterprise,Urgent,Junior,1,0,629.0,13.0,0.0,5.9.4,Performance,0,0,Qa,Critical,2025-02-19 19:44:00,1.0
TCKT-104402,2024-05-27 04:44:00,Database,Enterprise,Medium,Mid,0,1,575.0,8.0,0.0,4.3.5,Bug,1,0,Qa,Medium,2024-05-28 13:44:00,33.0
TCKT-104403,2025-04-16 06:13:00,Backend,Smb,Medium,Mid,1,2,778.0,11.0,2.0,1.3.13,Question,3,0,Security,Low,2025-04-16 18:13:00,12.0
TCKT-104404,2023-04-19 09:28:00,Devops,Enterprise,High,Mid,1,1,800.0,9.0,3.0,1.9.12,Bug,4,0,Sre,High,2023-04-19 19:28:00,10.0
TCKT-104405,2023-04-28 23:07:00,Ui,Enterprise,High,Senior,1,0,425.0,7.0,1.0,4.9.3,Bug,1,0,Sre,High,2023-04-29 10:07:00,11.0
TCKT-104406,2023-02-14 15:19:00,Ui,Enterprise,High,Mid,1,1,494.0,7.0,2.0,3.6.19,Crash,2,0,Security,High,2023-02-14 18:19:00,3.0
TCKT-104407,2023-08-11 20:44:00,Security,Internal,Medium,Junior,1,1,695.0,8.0,2.0,2.3.10,Bug,3,0,Security,Medium,2023-08-11 22:44:00,2.0
TCKT-104408,2023-07-28 02:27:00,Security,Internal,Medium,Senior,1,1,740.0,14.0,1.0,4.1.7,Bug,1,0,Security,Medium,2023-07-29 09:27:00,31.0
TCKT-104409,2024-02-04 10:30:00,Database,Smb,Low,Junior,0,0,554.0,16.0,0.0,1.9.8,Bug,3,1,Qa,Low,2024-02-06 04:30:00,42.0
TCKT-104410,2023-07-15 02:06:00,Api,Smb,Urgent,Senior,1,3,488.0,5.0,2.0,1.4.9,Bug,4,0,Security,Critical,2023-07-15 08:06:00,6.0
TCKT-104411,2023-05-24 19:02:00,Database,Free-Tier,Medium,Mid,1,0,611.0,14.0,1.0,5.0.3,Crash,1,0,Sre,Critical,2023-05-25 03:02:00,8.0
TCKT-104412,2023-07-14 00:27:00,Auth,Enterprise,Low,Senior,0,0,821.0,10.0,0.0,1.7.1,Bug,2,0,Dev,Medium,2023-07-14 08:27:00,8.0
TCKT-104413,2023-03-31 16:16:00,Database,Enterprise,Urgent,Junior,1,2,606.0,9.0,1.0,2.7.11,Bug,3,0,Support,Critical,2023-04-01 03:16:00,11.0
TCKT-104414,2024-11-28 20:10:00,Security,Enterprise,Urgent,Junior,1,0,410.0,11.0,1.0,5.2.4,Bug,1,0,Dev,Critical,2024-11-29 04:10:00,8.0
TCKT-104415,2023-02-19 11:31:00,Ui,Enterprise,Urgent,Mid,1,0,616.0,12.0,2.0,1.1.17,Bug,2,0,Sre,Critical,2023-02-19 13:31:00,2.0
TCKT-104416,2024-12-21 02:41:00,Backend,Enterprise,High,Mid,0,0,717.0,9.0,3.0,3.6.4,Bug,4,0,Sre,Medium,2024-12-21 22:41:00,20.0
TCKT-104417,2023-11-19 22:30:00,Database,Free-Tier,Urgent,Mid,0,2,584.0,13.0,0.0,1.1.6,Feature Request,2,0,Security,High,2023-11-20 19:30:00,21.0
TCKT-104418,2024-04-01 00:55:00,Backend,Smb,Low,Senior,0,2,788.0,10.0,1.0,3.2.8,Bug,2,0,Dev,Low,2024-04-02 10:55:00,34.0
TCKT-104419,2024-01-11 12:58:00,Backend,Smb,High,Senior,1,2,729.0,12.0,2.0,3.5.2,Bug,1,0,Dev,High,2024-01-11 14:58:00,2.0
TCKT-104420,2023-09-05 09:29:00,Api,Free-Tier,High,Mid,1,2,590.0,4.0,0.0,5.9.12,Feature Request,3,0,Qa,Medium,2023-09-06 01:29:00,16.0
TCKT-104421,2023-07-27 20:46:00,Backend,Enterprise,Low,Junior,0,0,606.0,6.0,2.0,3.8.6,Bug,0,0,Qa,Medium,2023-07-28 05:46:00,9.0
TCKT-104422,2024-01-21 20:34:00,Ui,Enterprise,Low,Mid,1,2,323.0,15.0,2.0,3.4.0,Performance,1,0,Qa,Low,2024-01-23 19:34:00,47.0
TCKT-104423,2023-07-05 19:35:00,Devops,Smb,Urgent,Mid,1,0,781.0,10.0,2.0,2.8.2,Performance,1,0,Dev,High,2023-07-05 21:35:00,2.0
TCKT-104424,2023-12-28 06:25:00,Devops,Smb,Low,Mid,0,1,550.0,12.0,0.0,5.3.7,Crash,2,0,Security,Critical,2023-12-28 16:25:00,10.0
TCKT-104425,2024-12-16 02:59:00,Ml,Enterprise,High,Senior,1,1,540.0,10.0,0.0,3.0.5,Bug,1,1,Support,High,2024-12-16 04:59:00,2.0
TCKT-104426,2023-04-03 12:00:00,Auth,Smb,Low,Junior,1,1,517.0,6.0,0.0,1.3.16,Bug,3,0,Dev,Low,2023-04-04 02:00:00,14.0
TCKT-104427,2024-01-06 01:19:00,Database,Smb,Low,Junior,0,0,668.0,4.0,1.0,1.5.16,Bug,2,0,Security,Low,2024-01-07 05:19:00,28.0
TCKT-104428,2024-05-12 14:34:00,Auth,Smb,Medium,Junior,1,0,430.0,12.0,1.0,2.3.19,Bug,0,0,Support,Medium,2024-05-13 23:34:00,33.0
TCKT-104429,2023-09-11 07:00:00,Ui,Smb,Low,Mid,1,0,452.0,10.0,0.0,3.4.16,Crash,4,0,Security,High,2023-09-12 01:00:00,18.0
TCKT-104430,2023-10-09 22:19:00,Backend,Enterprise,Medium,Mid,0,0,592.0,6.0,2.0,3.7.12,Bug,3,0,Security,Medium,2023-10-11 06:19:00,32.0
TCKT-104431,2023-03-25 15:07:00,Devops,Enterprise,Medium,Mid,0,2,506.0,8.0,0.0,4.8.7,Bug,3,0,Qa,Medium,2023-03-27 02:07:00,35.0
TCKT-104432,2023-07-29 15:11:00,Auth,Smb,Low,Junior,1,1,650.0,14.0,1.0,3.3.11,Bug,1,0,Dev,Low,2023-07-29 20:11:00,5.0
TCKT-104433,2023-12-12 07:12:00,Ui,Enterprise,Low,Junior,1,1,511.0,15.0,1.0,2.0.19,Feature Request,1,0,Support,Low,2023-12-13 22:12:00,39.0
TCKT-104434,2023-06-26 12:26:00,Devops,Free-Tier,Medium,Junior,0,3,839.0,11.0,1.0,2.6.18,Question,4,0,Qa,Low,2023-06-28 07:26:00,43.0
TCKT-104435,2025-03-18 16:46:00,Backend,Smb,Low,Mid,1,1,704.0,9.0,0.0,4.8.11,Performance,1,0,Support,Low,2025-03-19 14:46:00,22.0
TCKT-104436,2024-05-23 12:58:00,Auth,Enterprise,High,Junior,1,2,702.0,12.0,1.0,1.9.0,Bug,2,0,Support,Medium,2024-05-24 17:58:00,29.0
TCKT-104437,2024-07-16 12:10:00,Devops,Internal,Medium,Junior,1,0,509.0,7.0,2.0,5.8.10,Question,0,0,Sre,Low,2024-07-17 17:10:00,29.0
TCKT-104438,2024-07-23 13:23:00,Database,Smb,Low,Senior,0,2,960.0,9.0,2.0,2.8.11,Bug,1,0,Support,Low,2024-07-24 10:23:00,21.0
TCKT-104439,2024-05-16 10:20:00,Security,Enterprise,Medium,Mid,0,1,597.5284210526315,10.0,1.003157894736842,5.6.8,Performance,3,1,Security,Medium,2024-05-16 20:20:00,10.0
TCKT-104440,2024-11-09 16:03:00,Database,Internal,Low,Mid,1,1,492.0,10.0,0.0,1.2.16,Bug,0,0,Support,Low,2024-11-10 16:03:00,24.0
TCKT-104441,2023-07-27 03:08:00,Ml,Internal,Low,Junior,0,0,706.0,10.0,0.0,4.3.8,Bug,1,1,Qa,Low,2023-07-28 19:08:00,40.0
TCKT-104442,2023-06-18 16:04:00,Ml,Smb,Low,Mid,0,1,629.0,9.0,1.0,2.0.9,Bug,1,0,Sre,Medium,2023-06-19 11:04:00,19.0
TCKT-104443,2024-09-30 11:54:00,Devops,Enterprise,High,Mid,1,0,477.0,12.0,1.0,4.0.5,Question,0,0,Sre,High,2024-09-30 13:54:00,2.0
TCKT-104444,2023-08-24 20:56:00,Security,Smb,Urgent,Junior,1,3,929.0,10.0,3.0,4.0.15,Bug,3,0,Security,Critical,2023-08-24 21:56:00,1.0
TCKT-104445,2024-12-16 20:31:00,Ui,Internal,High,Junior,1,3,597.5284210526315,10.0,1.003157894736842,4.5.7,Bug,3,1,Qa,Medium,2024-12-17 22:31:00,26.0
TCKT-104446,2023-10-20 07:25:00,Database,Enterprise,Medium,Senior,0,0,600.0,10.0,1.0,1.9.5,Crash,4,0,Sre,Critical,2023-10-20 11:25:00,4.0
TCKT-104447,2025-06-14 12:21:00,Ui,Enterprise,Low,Senior,1,0,960.0,15.0,1.0,5.1.16,Bug,2,1,Sre,Low,2025-06-16 07:21:00,43.0
TCKT-104448,2025-03-09 23:48:00,Security,Internal,Medium,Junior,1,2,721.0,15.0,1.0,1.0.14,Crash,2,0,Sre,High,2025-03-10 03:48:00,4.0
TCKT-104449,2023-04-19 09:11:00,Ui,Enterprise,High,Mid,1,1,598.0,11.0,1.0,4.6.16,Bug,3,0,Dev,Medium,2023-04-20 20:11:00,35.0
TCKT-104450,2025-04-24 12:27:00,Security,Internal,Urgent,Senior,1,2,942.0,9.0,0.0,4.2.18,Bug,3,0,Qa,Critical,2025-04-24 14:27:00,2.0
TCKT-104451,2024-06-14 20:03:00,Devops,Smb,Low,Junior,0,0,698.0,11.0,0.0,4.8.3,Question,3,0,Sre,Low,2024-06-15 22:03:00,26.0
TCKT-104452,2024-01-21 23:21:00,Ui,Smb,Low,Mid,1,0,692.0,12.0,0.0,3.5.14,Bug,6,0,Qa,Low,2024-01-23 00:21:00,25.0
TCKT-104453,2023-06-09 11:02:00,Database,Enterprise,Medium,Senior,0,0,542.0,11.0,2.0,1.9.7,Bug,1,0,Security,Low,2023-06-11 02:02:00,39.0
TCKT-104454,2024-10-27 09:37:00,Backend,Internal,High,Senior,1,3,607.0,17.0,1.0,5.8.17,Feature Request,1,0,Qa,Medium,2024-10-28 13:37:00,28.0
TCKT-104455,2024-01-07 15:26:00,Ml,Enterprise,High,Mid,1,2,538.0,10.0,1.0,5.4.4,Bug,1,0,Security,High,2024-01-08 09:26:00,18.0
TCKT-104456,2023-08-14 18:51:00,Backend,Smb,Medium,Junior,0,0,815.0,8.0,2.0,5.7.14,Performance,4,0,Dev,Low,2023-08-15 15:51:00,21.0
TCKT-104457,2025-05-24 14:05:00,Ui,Smb,Urgent,Junior,1,1,358.0,12.0,1.0,5.0.11,Bug,2,1,Security,Critical,2025-05-24 15:05:00,1.0
TCKT-104458,2023-10-19 17:27:00,Backend,Internal,Medium,Senior,1,1,804.0,9.0,2.0,3.3.16,Bug,2,0,Security,Medium,2023-10-20 16:27:00,23.0
TCKT-104459,2023-12-13 10:15:00,Database,Free-Tier,Urgent,Senior,0,0,468.0,7.0,2.0,5.6.1,Bug,2,1,Support,High,2023-12-13 15:15:00,5.0
TCKT-104460,2024-07-30 19:59:00,Database,Smb,Urgent,Mid,1,0,591.0,10.0,0.0,2.6.1,Feature Request,2,1,Security,Critical,2024-07-31 04:59:00,9.0
TCKT-104461,2023-11-10 13:03:00,Ui,Enterprise,High,Mid,1,0,555.0,11.0,1.0,4.1.15,Question,1,0,Dev,High,2023-11-10 22:03:00,9.0
TCKT-104462,2024-01-08 20:01:00,Devops,Free-Tier,Medium,Mid,1,3,521.0,7.0,0.0,5.0.10,Bug,1,0,Security,Medium,2024-01-10 00:01:00,28.0
TCKT-104463,2023-02-21 14:58:00,Backend,Smb,Low,Mid,1,2,703.0,13.0,0.0,2.1.2,Bug,3,0,Security,Low,2023-02-23 08:58:00,42.0
TCKT-104464,2023-01-13 04:06:00,Devops,Enterprise,Medium,Senior,0,1,599.0,2.0,1.0,1.0.17,Bug,0,1,Dev,Low,2023-01-14 02:06:00,22.0
TCKT-104465,2023-10-07 03:22:00,Devops,Enterprise,Medium,Mid,0,3,499.0,9.0,1.0,3.8.4,Question,2,1,Security,Medium,2023-10-07 07:22:00,4.0
TCKT-104466,2025-03-18 04:46:00,Security,Internal,High,Mid,1,0,623.0,6.0,3.0,1.9.8,Bug,4,0,Security,Medium,2025-03-18 09:46:00,5.0
TCKT-104467,2023-06-27 08:21:00,Api,Enterprise,Low,Junior,0,0,495.0,13.0,1.0,5.1.8,Bug,1,1,Qa,Low,2023-06-27 23:21:00,15.0
TCKT-104468,2023-09-13 15:12:00,Ui,Smb,Low,Mid,0,1,519.0,8.0,1.0,3.0.17,Crash,2,0,Support,High,2023-09-14 08:12:00,17.0
TCKT-104469,2024-12-22 17:00:00,Ml,Smb,High,Mid,1,0,375.0,8.0,0.0,1.4.6,Crash,2,1,Security,Critical,2024-12-23 00:00:00,7.0
