product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolution_time,affected_users_count_log,is_widespread,is_critical_impact,affects_users,impact_level,num_attachments_log,has_attachments,many_attachments,attachment_category,is_multi_category,tag_complexity,affected_users_count_is_outlier,affected_users_count_is_extreme,num_attachments_is_outlier,num_attachments_is_extreme,auto_tag_count_is_outlier,auto_tag_count_is_extreme,description_length_is_outlier,description_length_is_extreme,prev_similar_tickets_is_outlier,prev_similar_tickets_is_extreme,severity_score,is_critical_incident,documentation_score,impact_per_doc
Devops,Enterprise,Urgent,Junior,1,0,636.0,4.0,2.0,2.2.7,Feature Request,3,0,Qa,Critical,6.0,1.6094379124341003,0,0,1,individual,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.3157751649736404,0,0.6000000000000001,1.6094379124341003
Api,Enterprise,Medium,Junior,0,1,602.0,12.0,0.0,4.9.18,Feature Request,2,1,Security,Medium,29.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3686091790966035,0,0.8,1.514900409669805
Ui,Enterprise,Low,Junior,0,4,477.0,21.0,1.0,4.3.3,Feature Request,2,0,Security,Low,10.0,3.091042453358316,0,0,1,department,1.6094379124341003,1,0,moderate,0,standard,1,0,0,0,0,0,0,0,0,0,2.7123045638301466,0,0.8,1.1845625598636955
Auth,Smb,High,Mid,1,1,458.0,15.0,2.0,1.3.8,Bug,7,1,Dev,High,13.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,1,very_complex,0,0,0,0,1,0,0,0,0,0,2.5636649250079016,0,1.0,1.6375355634014348
Api,Smb,Urgent,Junior,1,1,700.0,14.0,2.0,3.7.19,Bug,5,0,Support,High,16.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,3.0218495165528734,0,1.0,1.5994180731568908
Ui,Enterprise,Medium,Senior,1,1,475.0,12.0,0.0,3.1.0,Question,1,0,Security,Medium,20.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.114609179096604,0,1.0,1.514900409669805
Security,Internal,High,Mid,0,0,333.0,8.0,0.0,3.2.3,Bug,1,0,Security,Medium,9.0,2.1972245773362196,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.5448898309344878,0,0.0,2.1972245773362196
Database,Internal,High,Junior,1,0,595.0,11.0,1.0,5.0.9,Bug,3,1,Qa,Medium,4.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.3839626599152006,0,0.6000000000000001,2.4849066497880004
Backend,Internal,Medium,Junior,0,1,818.0,9.0,2.0,3.5.2,Bug,0,0,Security,Low,39.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.0956634733096076,0,0.8,1.359943848610108
Security,Enterprise,Medium,Mid,0,3,180.0,11.0,2.0,5.3.1,Bug,1,1,Qa,Medium,19.0,2.4849066497880004,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,1,0,0,0,2.0312215321391784,0,0.4,1.0413244444083716
Devops,Internal,High,Senior,1,2,556.0,17.0,1.0,4.3.10,Bug,4,0,Security,High,21.0,2.8903717578961645,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.6878711608920876,0,1.0,1.3772776293664737
Ui,Enterprise,Medium,Mid,1,1,701.0,6.0,2.0,3.7.5,Performance,3,0,Sre,Low,14.0,1.9459101490553132,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.7189934957341144,0,1.0,1.1492858809898474
Api,Enterprise,Low,Mid,1,0,326.0,14.0,0.0,1.8.18,Bug,1,0,Sre,Low,39.0,2.70805020110221,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.7352200804408842,0,0.2,2.70805020110221
Devops,Enterprise,Medium,Mid,1,0,568.0,17.0,1.0,4.9.9,Bug,1,0,Dev,Medium,16.0,2.8903717578961645,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.492148703158466,0,0.6000000000000001,2.8903717578961645
Backend,Internal,Low,Mid,1,1,429.0,14.0,0.0,4.6.15,Bug,4,0,Dev,Medium,17.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.079849516552873,0,1.0,1.5994180731568908
Database,Enterprise,Low,Senior,1,1,448.0,9.0,1.0,5.3.1,Crash,1,0,Qa,High,5.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1556634733096076,0,1.0,1.359943848610108
Auth,Enterprise,Urgent,Mid,1,2,539.0,14.0,0.0,5.7.17,Crash,3,0,Sre,High,5.0,2.70805020110221,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.380942538174506,0,1.0,1.2904004306678685
Devops,Enterprise,Low,Mid,1,2,431.0,11.0,1.0,5.0.12,Performance,1,0,Qa,Low,38.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2756851176488224,0,1.0,1.1840713328544612
Auth,Internal,Low,Mid,0,1,419.0,10.0,1.0,1.8.15,Bug,4,0,Sre,Low,4.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.1357875452313375,0,0.8,1.4162355761684913
Ui,Smb,Medium,Mid,1,2,591.0,9.0,1.0,4.6.15,Bug,2,0,Security,Medium,7.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.522756494931241,0,1.0,1.0971941341558558
Backend,Enterprise,Medium,Mid,1,4,934.0,9.0,0.0,4.5.15,Bug,1,0,Dev,Medium,28.0,2.302585092994046,0,0,1,small_team,1.6094379124341003,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,3.1109216196844387,0,1.0,0.8824065451115408
Api,Smb,Medium,Junior,0,1,713.0,7.0,2.0,2.6.1,Bug,2,0,Security,Medium,18.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.7964060527839236,0,0.8,1.2281516725510762
Backend,Smb,Low,Mid,1,0,751.0,7.0,0.0,2.7.8,Bug,1,0,Qa,Low,41.0,2.0794415416798357,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3337766166719343,0,0.6000000000000001,2.0794415416798357
Backend,Smb,Low,Senior,0,1,719.0,8.0,0.0,5.3.7,Bug,1,0,Sre,Low,14.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.455519267046477,0,0.8,1.2977162307942829
Ml,Enterprise,Low,Mid,0,0,495.0,6.0,2.0,3.9.8,Crash,1,0,Qa,High,2.0,1.9459101490553132,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1683640596221254,0,0.4,1.9459101490553132
Backend,Internal,Medium,Junior,1,1,646.0,6.0,0.0,2.0.12,Feature Request,2,0,Qa,Medium,19.0,1.9459101490553132,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.2089934957341146,0,1.0,1.1492858809898474
Backend,Enterprise,Low,Senior,1,1,597.5284210526315,10.0,1.003157894736842,5.9.14,Bug,0,0,Sre,Low,8.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913
Security,Smb,Urgent,Junior,1,1,724.0,9.0,1.0,4.5.16,Performance,6,0,Dev,High,4.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,1,very_complex,0,0,0,0,0,0,0,0,0,0,2.7076634733096077,0,1.0,1.359943848610108
Devops,Enterprise,Medium,Junior,1,1,629.0,10.0,1.0,4.2.1,Bug,5,0,Sre,Low,30.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.5557875452313374,0,1.0,1.4162355761684913
Api,Enterprise,Low,Junior,1,1,678.0,9.0,2.0,5.9.7,Question,1,1,Dev,Low,7.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.8156634733096078,0,1.0,1.359943848610108
Security,Enterprise,High,Mid,0,1,969.0,14.0,1.0,4.4.18,Feature Request,4,0,Security,Medium,5.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,3.359849516552873,0,0.8,1.5994180731568908
Security,Smb,Medium,Mid,1,1,725.0,11.0,2.0,4.9.12,Bug,2,0,Qa,Medium,30.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.982592096027189,0,1.0,1.4676258970978588
Devops,Enterprise,Medium,Mid,1,1,552.0,11.0,1.0,1.3.18,Bug,1,1,Security,Medium,25.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.436592096027189,0,1.0,1.4676258970978588
Devops,Internal,Low,Mid,0,0,588.0,10.0,2.0,5.7.7,Bug,1,0,Dev,Low,12.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5351581091193482,0,0.4,2.3978952727983707
Devops,Smb,High,Mid,1,0,952.0,14.0,0.0,5.8.16,Bug,1,0,Support,High,13.0,2.70805020110221,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.987220080440884,0,0.6000000000000001,2.70805020110221
Ml,Internal,Urgent,Junior,1,2,840.0,8.0,1.0,1.3.0,Bug,0,0,Dev,High,18.0,2.1972245773362196,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.9786122886681103,0,1.0,1.0469892839189912
Ml,Smb,Low,Mid,1,1,612.0,10.0,0.0,1.8.17,Performance,4,0,Dev,Low,34.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.3217875452313375,0,1.0,1.4162355761684913
Security,Internal,Medium,Mid,0,1,927.0,16.0,1.0,4.3.9,Bug,1,1,Sre,Medium,33.0,2.833213344056216,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.3259147737344756,0,0.8,1.6733414416573262
Auth,Smb,Medium,Mid,1,1,694.0,9.0,2.0,5.4.18,Feature Request,2,0,Dev,Medium,17.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.847663473309608,0,1.0,1.359943848610108
Ui,Enterprise,Urgent,Mid,0,1,535.0,5.0,1.0,1.0.18,Bug,0,0,Security,High,9.0,1.791759469228055,0,0,1,individual,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1253332238032114,0,0.8,1.0582420062475002
Auth,Internal,Urgent,Mid,1,1,735.0,14.0,0.0,1.0.15,Crash,1,0,Qa,Critical,11.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.691849516552873,0,1.0,1.5994180731568908
Auth,Enterprise,Low,Junior,0,1,659.0,13.0,1.0,3.8.3,Bug,4,0,Qa,Low,4.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.7122523679580928,0,0.8,1.558669771840206
Security,Smb,Low,Senior,1,0,725.0,7.0,0.0,2.5.13,Bug,1,1,Sre,Low,19.0,2.0794415416798357,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2817766166719347,0,0.6000000000000001,2.0794415416798357
Database,Internal,Medium,Junior,0,0,394.0,14.0,1.0,2.0.3,Bug,2,0,Support,Medium,2.0,2.70805020110221,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.071220080440884,0,0.0,2.70805020110221
Security,Enterprise,Low,Junior,0,1,478.0,10.0,0.0,2.3.18,Bug,1,0,Security,Low,14.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.053787545231337,0,0.8,1.4162355761684913
Api,Enterprise,Medium,Mid,1,1,823.0,11.0,0.0,5.2.9,Bug,3,0,Support,Medium,16.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.7785920960271895,0,1.0,1.4676258970978588
Api,Smb,Low,Mid,0,2,853.0,10.0,0.0,2.0.4,Feature Request,5,0,Support,Low,9.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.8848805668529702,0,0.8,1.1426099455084204
Devops,Internal,Medium,Junior,0,1,812.0,8.0,2.0,5.3.16,Bug,1,0,Dev,Low,39.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.041519267046477,0,0.8,1.2977162307942829
Devops,Free-Tier,Urgent,Senior,0,2,932.0,12.0,2.0,5.1.10,Bug,1,1,Qa,Critical,8.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.509702200718237,0,0.8,1.2222121119329712
Database,Smb,Urgent,Senior,1,4,686.0,6.0,0.0,3.5.10,Bug,3,0,Dev,Critical,10.0,1.9459101490553132,0,0,1,small_team,1.6094379124341003,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.4722516421089455,0,1.0,0.7457200417695149
Devops,Smb,Medium,Mid,1,0,676.0,6.0,1.0,2.7.14,Bug,0,0,Security,Medium,3.0,1.9459101490553132,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3303640596221253,0,0.6000000000000001,1.9459101490553132
Api,Free-Tier,Medium,Mid,0,1,597.5284210526315,10.0,1.003157894736842,4.9.4,Bug,4,1,Support,Medium,18.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,0.8,1.4162355761684913
Auth,Enterprise,High,Mid,0,0,512.0,16.0,0.0,2.1.10,Bug,2,0,Sre,Medium,22.0,2.833213344056216,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.1572853376224863,0,0.4,2.833213344056216
Security,Enterprise,Low,Mid,1,2,301.0,9.0,2.0,4.7.13,Bug,2,0,Sre,Low,6.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.1427564949312403,0,0.6000000000000001,1.0971941341558558
Backend,Internal,Medium,Mid,0,2,551.0,16.0,1.0,1.4.12,Crash,3,0,Support,High,1.0,2.833213344056216,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.6550077953561084,0,0.8,1.350041338914642
Ml,Internal,Medium,Senior,1,2,291.0,16.0,0.0,2.2.10,Bug,2,0,Support,Medium,4.0,2.833213344056216,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.9350077953561085,0,0.6000000000000001,1.350041338914642
Backend,Internal,Low,Senior,0,1,762.0,4.0,2.0,5.5.3,Bug,4,0,Support,Low,35.0,1.6094379124341003,0,0,1,individual,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.7064046010856293,0,0.8,0.9505599577597493
Backend,Smb,Medium,Senior,1,1,658.0,15.0,1.0,2.4.7,Bug,5,0,Sre,Medium,13.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.7636649250079017,0,1.0,1.6375355634014348
Api,Enterprise,Low,Junior,1,0,296.0,11.0,0.0,1.0.18,Crash,1,1,Sre,Critical,10.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.5859626599152001,0,0.2,2.4849066497880004
Backend,Smb,Medium,Junior,1,1,571.0,12.0,1.0,4.3.15,Bug,2,0,Dev,Medium,22.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.5066091790966043,0,1.0,1.514900409669805
Security,Enterprise,Low,Junior,1,1,895.0,8.0,1.0,1.0.13,Bug,3,0,Sre,Low,32.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.007519267046477,0,1.0,1.2977162307942829
Database,Enterprise,Medium,Mid,1,2,581.0,8.0,1.0,3.9.14,Bug,2,0,Dev,Low,22.0,2.1972245773362196,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.46061228866811,0,1.0,1.0469892839189912
Ui,Internal,Low,Mid,1,2,450.0,16.0,2.0,5.1.15,Bug,2,0,Security,Low,6.0,2.833213344056216,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.653007795356108,0,1.0,1.350041338914642
Devops,Enterprise,High,Mid,1,1,332.0,14.0,1.0,4.0.10,Bug,4,0,Support,Medium,27.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.0858495165528734,0,0.6000000000000001,1.5994180731568908
Ui,Internal,Medium,Mid,1,3,336.0,9.0,3.0,4.1.19,Question,3,0,Security,Medium,35.0,2.302585092994046,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.470292909421597,0,0.6000000000000001,0.9649208121639444
Auth,Smb,Medium,Mid,0,1,680.0,7.0,2.0,5.9.17,Bug,2,0,Sre,Medium,33.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.7304060527839233,0,0.8,1.2281516725510762
Security,Smb,Medium,Mid,1,2,534.0,11.0,0.0,3.3.17,Question,0,0,Qa,Medium,22.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.281685117648822,0,1.0,1.1840713328544612
Security,Enterprise,Medium,Senior,1,0,547.0,10.0,0.0,4.6.18,Bug,2,0,Qa,Low,14.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.0531581091193485,0,0.6000000000000001,2.3978952727983707
Ml,Enterprise,Low,Junior,1,2,535.0,10.0,0.0,2.3.10,Bug,1,0,Sre,Low,31.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2488805668529706,0,1.0,1.1426099455084204
Security,Enterprise,High,Junior,0,0,578.0,8.0,0.0,4.5.2,Crash,1,0,Qa,Critical,6.0,2.1972245773362196,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.034889830934488,0,0.4,2.1972245773362196
Devops,Free-Tier,Low,Mid,0,1,415.0,14.0,1.0,5.7.15,Bug,1,0,Security,Low,40.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2518495165528734,0,0.8,1.5994180731568908
Security,Internal,Low,Mid,1,3,647.0,15.0,2.0,4.8.2,Bug,2,1,Dev,Low,30.0,2.772588722239781,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,3.0802943611198903,0,1.0,1.1618804316071896
Backend,Smb,High,Mid,0,1,386.0,11.0,0.0,2.7.9,Bug,4,0,Qa,High,3.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,1.9045920960271892,0,0.4,1.4676258970978588
Ml,Enterprise,Low,Junior,0,2,486.0,11.0,0.0,3.7.1,Bug,2,0,Security,Low,31.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.185685117648822,0,0.8,1.1840713328544612
Devops,Free-Tier,Medium,Junior,1,0,751.0,8.0,1.0,3.6.14,Feature Request,0,0,Dev,Medium,7.0,2.1972245773362196,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5808898309344883,0,0.6000000000000001,2.1972245773362196
Database,Enterprise,Medium,Mid,0,0,656.0,10.0,2.0,2.1.4,Bug,3,0,Qa,Medium,22.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.6711581091193484,0,0.4,2.3978952727983707
Database,Enterprise,Medium,Senior,1,3,702.0,14.0,2.0,3.8.17,Performance,4,1,Security,Medium,23.0,2.70805020110221,0,0,1,small_team,1.3862943611198906,1,0,moderate,1,complex,0,0,0,0,0,0,0,0,0,0,3.164478952664862,0,1.0,1.1348349328669238
Database,Smb,High,Senior,1,2,922.0,12.0,2.0,5.8.9,Bug,4,0,Qa,High,7.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,3.489702200718237,0,1.0,1.2222121119329712
Database,Free-Tier,Medium,Mid,1,1,591.0,10.0,1.0,4.4.5,Bug,3,0,Security,Medium,30.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.4797875452313374,0,1.0,1.4162355761684913
Backend,Enterprise,Medium,Mid,1,2,603.0,11.0,2.0,1.9.10,Bug,1,1,Security,Low,8.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.8196851176488225,0,1.0,1.1840713328544612
Security,Enterprise,High,Senior,1,1,560.0,10.0,0.0,2.0.0,Performance,3,0,Sre,High,12.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.217787545231337,0,1.0,1.4162355761684913
Ui,Free-Tier,Low,Mid,1,1,533.0,9.0,0.0,1.9.17,Crash,1,0,Support,Critical,3.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.125663473309608,0,1.0,1.359943848610108
Devops,Enterprise,Medium,Mid,1,1,448.0,10.0,2.0,5.8.5,Bug,2,0,Sre,Medium,18.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3937875452313375,0,1.0,1.4162355761684913
Backend,Enterprise,Medium,Senior,1,0,612.0,7.0,1.0,1.1.9,Bug,3,1,Sre,Medium,20.0,2.0794415416798357,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.255776616671935,0,0.6000000000000001,2.0794415416798357
Database,Smb,Medium,Mid,1,1,653.0,6.0,0.0,3.0.17,Crash,2,0,Qa,Critical,11.0,1.9459101490553132,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.2229934957341144,0,1.0,1.1492858809898474
Auth,Internal,Urgent,Senior,1,3,661.0,14.0,3.0,2.4.0,Bug,2,1,Sre,High,8.0,2.70805020110221,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,3.2824789526648623,0,1.0,1.1348349328669238
Security,Smb,High,Junior,1,1,609.0,8.0,2.0,3.1.14,Bug,2,0,Sre,Medium,13.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.635519267046477,0,1.0,1.2977162307942829
Ui,Free-Tier,Low,Mid,0,1,738.0,12.0,0.0,5.4.3,Performance,3,1,Qa,Low,15.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.6406091790966038,0,0.8,1.514900409669805
Auth,Smb,Low,Senior,1,3,604.0,15.0,1.0,1.2.10,Crash,1,0,Security,High,10.0,2.772588722239781,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.794294361119891,0,1.0,1.1618804316071896
Ml,Enterprise,Low,Junior,1,2,538.0,7.0,1.0,5.8.12,Bug,0,0,Support,Medium,8.0,2.0794415416798357,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.327499074405557,0,1.0,0.9908650363424485
Auth,Free-Tier,Low,Mid,1,0,460.0,4.0,2.0,5.1.17,Bug,1,0,Qa,Low,4.0,1.6094379124341003,0,0,1,individual,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.9637751649736401,0,0.6000000000000001,1.6094379124341003
Ml,Smb,Low,Junior,1,2,367.0,14.0,0.0,3.6.6,Performance,1,0,Qa,Low,6.0,2.70805020110221,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.036942538174506,0,0.6000000000000001,1.2904004306678685
Ml,Enterprise,Medium,Senior,1,3,819.0,9.0,1.0,2.7.10,Bug,3,0,Security,Medium,19.0,2.302585092994046,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,3.0362929094215967,0,1.0,0.9649208121639444
Database,Smb,High,Mid,1,1,495.0,7.0,1.0,2.7.13,Bug,2,0,Support,High,3.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.1604060527839235,0,1.0,1.2281516725510762
Ml,Enterprise,High,Junior,0,2,461.0,10.0,0.0,5.6.6,Bug,0,0,Sre,Medium,11.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1008805668529704,0,0.8,1.1426099455084204
Api,Enterprise,Low,Mid,1,1,537.0,16.0,1.0,2.3.5,Performance,2,0,Dev,Low,16.0,2.833213344056216,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.545914773734476,0,1.0,1.6733414416573262
Devops,Enterprise,Medium,Mid,1,0,558.0,10.0,0.0,2.8.2,Bug,0,0,Sre,Low,29.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.0751581091193483,0,0.6000000000000001,2.3978952727983707
