ticket_id,submitted_at,product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolved_at
TCKT-103495,3/31/2025 17:15,ML,SMB,Medium,Junior,TRUE,0,653,10,0,4.4.17,Bug,2,No,Dev,Medium,3/31/2025 20:15
TCKT-103496,9/4/2024 20:03,API,SMB,Urgent,Mid,FALSE,0,,,,3.9.6,Bug,5,No,Support,High,9/5/2024 3:03
TCKT-103497,3/25/2023 0:56,Auth,Internal,Medium,Mid,TRUE,1,638,12,0,1.2.8,Bug,0,No,QA,Medium,3/25/2023 11:56
TCKT-103498,12/14/2023 0:09,API,SMB,Low,Mid,TRUE,1,591,14,1,1.5.6,Feature Request,0,No,QA,Low,12/15/2023 7:09
TCKT-103499,7/13/2023 20:44,Security,Enterprise,high,Senior,TRUE,6,729,14,1,4.7.18,Feature Request,6,Yes,SRE,Medium,7/14/2023 16:44
TCKT-103500,4/6/2023 10:29,Auth,SMB,Medium,Junior,FALSE,2,561,12,2,4.3.6,Performance,5,No,Security,Medium,4/7/2023 8:29
TCKT-103501,2/12/2024 23:46,ML,Enterprise,Low,Junior,TRUE,1,808,12,0,2.7.5,Bug,3,No,Security,Medium,2/13/2024 15:46
TCKT-103502,3/4/2025 12:54,UI,Internal,Medium,Mid,FALSE,1,322,7,0,3.8.4,Bug,2,No,QA,Medium,3/4/2025 20:54
TCKT-103503,8/21/2024 3:34,ML,SMB,Medium,Junior,TRUE,0,698,10,2,2.9.0,Bug,3,Yes,Dev,Medium,8/22/2024 3:34
TCKT-103504,1/19/2025 19:22,ML,Enterprise,Low,Senior,TRUE,0,673,13,1,4.9.19,Question,3,No,SRE,Low,1/20/2025 18:22
TCKT-103505,12/3/2024 18:40,API,Free-tier,Urgent,Junior,TRUE,1,498,11,1,3.4.2,Bug,1,No,Support,Critical,12/3/2024 19:40
TCKT-103506,11/4/2024 10:08,API,SMB,Medium,Mid,FALSE,3,546,14,1,2.6.0,Bug,6,No,Security,Low,11/5/2024 1:08
TCKT-103507,6/15/2024 16:58,ML,Enterprise,High,Junior,TRUE,0,669,7,0,1.8.17,Bug,3,No,QA,Medium,6/16/2024 16:58
TCKT-103508,3/5/2025 22:50,ML,SMB,Medium,Mid,TRUE,1,737,7,1,4.9.11,Bug,4,No,Security,Low,3/6/2025 20:50
TCKT-103509,12/13/2023 6:39,ML,Enterprise,Medium,Mid,TRUE,2,337,10,2,5.3.15,Bug,4,No,Dev,Medium,12/13/2023 12:39
TCKT-103510,1/8/2025 0:37,API,Internal,Medium,Junior,TRUE,5,694,8,2,4.1.4,Question,1,No,Dev,Medium,1/8/2025 22:37
TCKT-103511,11/26/2024 0:28,ML,Internal,Medium,Mid,TRUE,3,531,8,0,2.6.2,Feature Request,3,Yes,Security,Low,11/27/2024 3:28
TCKT-103512,6/12/2025 0:21,ML,Free-tier,Urgent,Mid,FALSE,1,768,8,3,5.3.10,Crash,1,No,Dev,Critical,6/12/2025 9:21
TCKT-103513,4/14/2025 5:34,Security,SMB,Low,Senior,TRUE,0,324,11,1,2.9.12,Bug,2,No,Support,Low,4/15/2025 15:34
TCKT-103514,6/3/2024 9:28,DevOps,SMB,High,Junior,TRUE,2,966,17,1,5.1.12,Bug,1,Yes,Support,High,6/4/2024 2:28
TCKT-103515,10/16/2023 10:57,UI,Internal,Urgent,Mid,TRUE,0,467,12,3,4.8.0,Bug,2,No,QA,High,10/17/2023 1:57
TCKT-103516,5/17/2023 4:27,Backend,Enterprise,Medium,Senior,TRUE,1,814,12,1,5.3.3,Bug,4,No,SRE,Medium,5/17/2023 20:27
TCKT-103517,1/25/2025 18:57,UI,SMB,Urgent,Mid,TRUE,0,589,11,0,3.6.13,Feature Request,4,No,Dev,High,1/25/2025 19:57
TCKT-103518,2/11/2023 2:42,DevOps,SMB,Medium,Senior,TRUE,1,477,9,4,4.9.14,Bug,1,No,SRE,Low,2/12/2023 15:42
TCKT-103519,6/17/2024 9:21,Backend,Enterprise,Urgent,Senior,FALSE,0,639,13,1,2.3.0,Bug,2,No,Security,Critical,6/17/2024 14:21
TCKT-103520,8/22/2023 9:40,Auth,SMB,High,Mid,TRUE,1,754,8,2,3.7.9,Bug,1,Yes,QA,High,8/23/2023 3:40
TCKT-103521,12/12/2023 2:49,ML,Internal,Low,Mid,FALSE,1,367,5,3,2.6.1,Bug,1,No,Dev,Low,12/12/2023 15:49
TCKT-103522,10/24/2024 19:39,DevOps,Internal,Urgent,Junior,TRUE,0,705,8,0,3.2.11,Bug,1,No,Support,Critical,10/25/2024 1:39
TCKT-103523,12/14/2024 17:10,Security,Enterprise,Medium,Mid,TRUE,3,598,10,0,5.7.9,Bug,5,No,Security,Low,12/16/2024 2:10
TCKT-103524,6/26/2023 8:01,Auth,Enterprise,Medium,Senior,FALSE,3,686,13,2,1.2.9,Feature Request,1,Yes,Support,Low,6/26/2023 14:01
TCKT-103525,5/25/2024 20:30,ML,Enterprise,Medium,Mid,FALSE,3,601,11,0,2.8.8,Feature Request,4,No,Security,Low,5/26/2024 3:30
TCKT-103526,11/20/2023 3:12,API,Internal,Low,Mid,TRUE,1,514,14,1,2.5.15,Feature Request,2,No,Support,Low,11/20/2023 12:12
TCKT-103527,11/24/2024 5:59,Database,Enterprise,Medium,Mid,TRUE,2,433,11,3,4.1.16,Bug,2,No,Support,Medium,11/25/2024 11:59
TCKT-103528,12/25/2024 15:50,DevOps,Internal,High,Junior,TRUE,2,700,10,0,2.8.4,Question,2,Yes,QA,High,12/26/2024 0:50
TCKT-103529,1/21/2024 2:19,API,Enterprise,Low,Senior,TRUE,1,700,13,0,4.0.14,Bug,2,Yes,QA,Medium,1/22/2024 5:19
TCKT-103530,7/4/2024 5:12,DevOps,SMB,Low,Mid,TRUE,1,699,15,1,3.2.5,Bug,2,No,Dev,Low,7/4/2024 11:12
TCKT-103531,12/24/2023 20:52,Security,Enterprise,Low,Junior,FALSE,0,664,15,1,4.2.5,Feature Request,3,No,Support,Low,12/25/2023 1:52
TCKT-103532,4/4/2023 14:57,DevOps,Internal,Medium,Senior,TRUE,0,741,9,1,5.4.16,Bug,2,No,SRE,Medium,4/5/2023 2:57
TCKT-103533,4/30/2024 9:40,API,Enterprise,High,Mid,TRUE,0,810,8,1,4.7.5,Bug,2,Yes,Security,High,4/30/2024 11:40
TCKT-103534,7/4/2024 2:05,Security,SMB,High,Mid,TRUE,0,318,9,1,4.8.19,Bug,3,No,Dev,High,7/5/2024 1:05
TCKT-103535,3/14/2023 5:02,Backend,Enterprise,Urgent,Mid,TRUE,3,248,10,0,5.6.14,Performance,2,No,QA,High,3/15/2023 1:02
TCKT-103536,6/9/2023 22:23,UI,Internal,Medium,Mid,TRUE,1,857,10,1,3.4.18,Bug,2,Yes,Security,Medium,6/10/2023 7:23
TCKT-103537,12/10/2023 13:42,ML,Internal,Low,Senior,TRUE,3,398,15,1,4.6.2,Bug,3,No,Security,Medium,12/11/2023 20:42
TCKT-103538,1/20/2025 17:27,DevOps,Enterprise,Urgent,Mid,FALSE,3,437,5,1,2.7.8,Bug,3,Yes,QA,Critical,1/21/2025 1:27
TCKT-103539,4/11/2025 16:31,ML,Internal,High,Mid,TRUE,1,556,7,1,2.5.19,Bug,2,No,Dev,High,4/11/2025 20:31
TCKT-103540,12/4/2024 22:32,Database,SMB,Medium,Junior,FALSE,1,351,8,1,3.0.19,Bug,3,No,SRE,Low,12/5/2024 15:32
TCKT-103541,8/31/2023 7:28,API,Enterprise,Medium,Senior,TRUE,0,542,16,2,5.9.19,Bug,1,No,SRE,Low,9/1/2023 11:28
TCKT-103542,3/9/2024 20:33,ML,SMB,Urgent,Junior,FALSE,0,457,9,0,2.5.19,Feature Request,2,No,QA,Critical,3/10/2024 2:33
TCKT-103543,12/17/2023 3:14,API,Enterprise,High,Senior,FALSE,2,,,,5.7.2,Crash,6,No,Security,Critical,12/17/2023 10:14
TCKT-103544,3/9/2024 15:57,ML,Internal,Medium,Mid,FALSE,4,641,5,1,5.5.0,Performance,0,No,QA,Medium,3/10/2024 4:57
TCKT-103545,4/20/2023 17:04,UI,Internal,High,Mid,FALSE,0,548,10,1,2.5.14,Crash,1,No,Security,Critical,4/21/2023 3:04
TCKT-103546,9/27/2024 16:40,UI,Enterprise,Low,Senior,TRUE,2,540,11,1,3.7.2,Question,1,No,Support,Low,9/28/2024 13:40
TCKT-103547,5/15/2025 8:06,Security,SMB,Medium,Junior,FALSE,3,638,12,0,1.6.15,Feature Request,1,Yes,Security,Medium,5/15/2025 17:06
TCKT-103548,8/24/2023 1:37,UI,Internal,Medium,Mid,FALSE,1,756,11,1,5.3.4,Bug,0,Yes,Support,Low,8/25/2023 4:37
TCKT-103549,11/7/2024 5:11,Security,Free-tier,Low,Mid,TRUE,2,840,8,2,3.8.4,Bug,4,No,Security,Low,11/8/2024 16:11
TCKT-103550,1/17/2025 23:38,UI,SMB,Low,Mid,TRUE,1,567,7,1,1.8.9,bug,1,Yes,Support,Low,1/18/2025 17:38
TCKT-103551,7/15/2024 13:32,UI,Free-tier,Low,Mid,TRUE,1,873,13,1,1.4.18,Bug,1,No,Dev,Low,7/17/2024 10:32
TCKT-103552,9/18/2023 6:52,UI,SMB,Medium,Mid,TRUE,0,731,7,0,1.3.6,Bug,2,No,SRE,Medium,9/19/2023 4:52
TCKT-103553,4/26/2024 2:51,API,Enterprise,High,Mid,TRUE,0,415,8,2,5.0.18,Feature Request,1,No,Support,Medium,4/27/2024 4:51
TCKT-103554,1/8/2023 3:51,DevOps,Internal,Urgent,Senior,TRUE,1,410,7,1,5.1.13,Feature Request,3,No,Security,Critical,1/8/2023 5:51
TCKT-103555,10/2/2023 19:51,Security,SMB,Medium,Mid,TRUE,1,513,10,1,2.3.6,Bug,4,No,Support,Low,10/3/2023 2:51
TCKT-103556,4/2/2023 9:23,ML,SMB,Medium,Mid,FALSE,1,816,8,0,1.8.11,Bug,1,No,Security,Medium,4/2/2023 20:23
TCKT-103557,1/11/2025 2:11,UI,SMB,Urgent,Senior,TRUE,3,,,,1.7.5,Bug,2,No,SRE,High,1/11/2025 9:11
TCKT-103558,2/8/2025 7:29,API,Internal,Low,Mid,FALSE,1,316,7,2,1.6.1,Crash,1,No,Dev,Critical,2/8/2025 8:29
TCKT-103559,9/9/2024 9:49,API,Internal,High,Junior,TRUE,0,565,10,0,1.7.17,Crash,5,No,Support,Critical,9/9/2024 12:49
TCKT-103560,12/5/2023 3:46,API,SMB,High,Mid,TRUE,0,302,9,0,1.5.16,Bug,1,No,Security,Medium,12/6/2023 11:46
TCKT-103561,11/7/2023 20:29,Security,Enterprise,Low,Junior,TRUE,1,441,7,0,3.7.11,Feature Request,1,Yes,SRE,Low,11/9/2023 5:29
TCKT-103562,7/27/2024 1:37,DevOps,SMB,High,Junior,TRUE,2,511,12,1,3.0.17,Bug,1,No,QA,Medium,7/27/2024 19:37
TCKT-103563,10/18/2023 0:55,Security,SMB,High,Junior,TRUE,1,622,10,0,1.4.0,Bug,1,No,QA,High,10/18/2023 14:55
TCKT-103564,9/4/2023 11:17,ML,Enterprise,Low,Junior,TRUE,2,753,7,1,5.0.16,Feature Request,3,No,Support,Low,9/5/2023 16:17
TCKT-103565,5/19/2023 5:37,DevOps,Internal,Low,Mid,TRUE,1,704,10,1,2.6.2,Question,2,No,SRE,Low,5/20/2023 23:37
TCKT-103566,7/31/2024 8:28,Backend,SMB,Low,Junior,TRUE,4,423,10,0,2.9.6,bug,2,No,Support,Low,8/1/2024 22:28
TCKT-103567,3/29/2025 23:01,Auth,Enterprise,Medium,Junior,TRUE,1,544,11,1,3.2.11,Bug,1,No,Security,Low,3/30/2025 6:01
TCKT-103568,5/28/2024 1:12,API,Enterprise,Medium,Junior,TRUE,1,611,6,1,3.4.8,Bug,2,No,Security,Medium,5/29/2024 0:12
TCKT-103569,1/22/2025 1:43,Security,Enterprise,Medium,Junior,TRUE,0,560,9,0,2.6.14,Bug,2,No,QA,Low,1/23/2025 11:43
TCKT-103570,7/1/2023 20:43,Backend,Free-tier,Low,Junior,TRUE,1,,,,1.0.5,Performance,1,No,Security,Medium,7/1/2023 22:43
TCKT-103571,9/28/2023 9:40,Database,Enterprise,Urgent,Mid,TRUE,1,341,3,1,5.4.10,Feature Request,3,No,Security,Critical,9/28/2023 4:40
TCKT-103572,11/12/2024 11:35,Security,Enterprise,Medium,Senior,TRUE,40,427,4319,0,3.7.13,Question,9,No,Support,Medium,11/13/2024 16:35
TCKT-103573,3/8/2025 11:03,UI,SMB,Low,Senior,TRUE,35,539,4546,0,1.3.15,Bug,2,No,QA,Medium,3/9/2025 0:03
TCKT-103574,10/8/2024 16:29,Auth,Enterprise,Medium,Senior,TRUE,1,136,10,0,4.6.2,Question,1,No,Dev,Medium,10/8/2024 21:29
TCKT-103575,4/18/2023 3:52,UI,Enterprise,Medium,Junior,TRUE,1,696,10,0,4.5.18,Bug,1,No,Security,Medium,4/18/2023 5:52
TCKT-103576,11/27/2024 23:09,DevOps,Enterprise,Medium,Junior,TRUE,1,394,11,2,4.9.7,Performance,3,Yes,QA,Medium,11/28/2024 10:09
TCKT-103577,8/19/2023 8:55,Auth,SMB,Low,Junior,TRUE,4,703,13,0,2.3.12,Bug,1,No,Dev,Low,8/19/2023 14:55
TCKT-103578,12/25/2024 6:40,Security,SMB,Low,Mid,TRUE,0,689,6,1,4.3.2,Bug,2,No,Dev,Low,12/26/2024 12:40
TCKT-103579,10/19/2023 10:43,ML,Enterprise,High,Junior,TRUE,3,518,11,0,4.2.16,Bug,1,No,QA,High,10/19/2023 12:43
TCKT-103580,6/30/2025 1:19,Backend,SMB,Urgent,Mid,FALSE,0,,,,3.3.15,Bug,0,No,Support,Critical,6/30/2025 3:19
TCKT-103581,12/16/2023 3:39,ML,Free-tier,Medium,Junior,FALSE,1,711,11,0,2.4.11,Performance,1,Yes,QA,Medium,12/16/2023 13:39
TCKT-103582,3/25/2023 1:18,Security,Enterprise,Medium,Junior,TRUE,0,553,10,1,4.8.9,Feature Request,0,Yes,Dev,Medium,3/25/2023 20:18
TCKT-103583,11/30/2024 16:33,DevOps,Enterprise,Medium,Senior,FALSE,1,536,9,1,4.5.18,Question,2,No,Dev,Medium,12/1/2024 22:33
TCKT-103584,3/14/2023 20:43,UI,Enterprise,High,Mid,TRUE,1,764,11,1,2.9.11,Bug,2,No,Dev,Medium,3/15/2023 7:43
TCKT-103585,9/3/2024 23:53,Auth,SMB,Medium,Senior,TRUE,2,,,,3.1.2,Question,0,No,QA,Medium,9/4/2024 18:53
TCKT-103586,3/19/2024 12:02,ML,Internal,Urgent,Mid,FALSE,2,756,7,0,2.1.18,Bug,1,No,Security,Critical,3/19/2024 17:02
TCKT-103587,1/14/2025 3:27,Security,Enterprise,Medium,Senior,FALSE,2,241,6,4,1.7.8,Bug,1,No,Dev,Medium,1/14/2025 11:27
TCKT-103588,7/27/2023 16:33,ML,Internal,Medium,Mid,TRUE,1,614,5,2,4.0.12,Bug,2,Yes,QA,Medium,7/28/2023 10:33
TCKT-103589,9/3/2024 9:43,Security,Enterprise,Medium,Senior,TRUE,2,363,9,2,5.7.12,Performance,3,Yes,Support,Medium,9/4/2024 1:43
TCKT-103590,2/19/2023 7:24,UI,SMB,Urgent,Junior,TRUE,3,596,8,0,2.0.4,Bug,10,No,Security,Critical,2/19/2023 9:24
TCKT-103591,4/11/2024 2:09,Auth,Internal,High,Mid,TRUE,2,,,,1.5.8,Performance,3,No,SRE,Medium,4/11/2024 16:09
TCKT-103592,9/5/2024 18:51,Backend,Enterprise,Low,Mid,TRUE,1,860,16,0,4.5.19,Crash,0,No,Support,Critical,9/5/2024 19:51
TCKT-103593,3/18/2025 17:35,UI,SMB,Medium,Mid,TRUE,1,459,10,1,4.5.6,Bug,0,No,Security,Medium,3/20/2025 1:35
TCKT-103594,7/15/2024 12:33,ML,Enterprise,Medium,Senior,FALSE,0,521,12,1,2.6.19,Crash,1,No,Support,High,7/16/2024 5:33
TCKT-103595,10/31/2024 18:40,Backend,Internal,Medium,Senior,TRUE,0,585,6,3,5.6.10,Crash,1,No,SRE,High,11/1/2024 2:40
TCKT-103596,2/12/2025 18:53,Security,Enterprise,High,Mid,FALSE,1,453,10,0,2.0.14,Feature Request,2,No,Dev,Medium,2/13/2025 8:53
TCKT-103597,3/7/2025 0:55,Backend,Internal,High,Mid,TRUE,0,746,13,0,5.9.0,Bug,1,No,Support,High,3/7/2025 3:55
TCKT-103598,3/22/2023 21:25,Security,Enterprise,High,Mid,TRUE,4,589,10,1,5.5.1,Bug,2,No,Support,High,3/23/2023 19:25
TCKT-103599,5/8/2025 10:19,UI,Internal,Urgent,Senior,TRUE,2,,,,5.1.19,Bug,0,No,Security,Critical,5/8/2025 18:19
TCKT-103600,7/12/2024 0:59,ML,Enterprise,Low,Mid,TRUE,1,693,8,0,2.1.11,Bug,2,No,QA,Low,7/12/2024 22:59
TCKT-103601,5/12/2023 13:31,DevOps,Internal,High,Junior,TRUE,2,,,,3.7.15,Question,1,No,Security,Medium,5/13/2023 15:31
TCKT-103602,9/4/2023 2:35,ML,Enterprise,High,Mid,TRUE,0,477,10,1,3.6.19,Bug,0,No,QA,Medium,9/5/2023 13:35
TCKT-103603,4/10/2023 3:16,Security,Free-tier,Medium,Junior,TRUE,0,590,10,0,4.0.7,Bug,1,No,SRE,Medium,4/11/2023 13:16
TCKT-103604,1/17/2025 19:07,API,Enterprise,High,Mid,TRUE,3,471,14,1,1.3.2,Bug,1,No,Security,High,1/18/2025 12:07
TCKT-103605,11/12/2023 16:05,Auth,Enterprise,Low,Mid,TRUE,0,616,10,0,5.0.1,Bug,1,No,Support,Low,11/14/2023 15:05
TCKT-103606,10/15/2023 3:25,Database,SMB,High,Mid,TRUE,1,749,7,0,2.4.7,Crash,0,Yes,SRE,Critical,10/15/2023 14:25
TCKT-103607,9/16/2023 12:19,DevOps,Enterprise,Medium,Mid,TRUE,4,423,13,1,1.8.1,Feature Request,2,No,Security,Medium,9/17/2023 20:19
TCKT-103608,5/6/2023 8:16,Backend,Enterprise,Low,Junior,TRUE,3,370,8,2,3.2.12,Performance,1,No,Dev,Low,5/7/2023 9:16
TCKT-103609,8/25/2023 16:42,DevOps,Free-tier,Medium,Junior,TRUE,4,607,12,2,2.6.18,Bug,1,Yes,SRE,Medium,8/25/2023 20:42
TCKT-103610,4/6/2025 1:51,Auth,Free-tier,Medium,Mid,FALSE,0,484,10,0,5.0.19,Performance,3,No,Dev,Low,4/6/2025 23:51
TCKT-103611,6/16/2024 10:15,Backend,Enterprise,Low,Junior,TRUE,1,604,8,0,1.6.3,Question,2,No,Security,Low,6/17/2024 22:15
TCKT-103612,1/23/2024 10:26,Auth,Free-tier,Low,Mid,TRUE,0,648,7,0,2.0.0,Bug,4,No,Security,Low,1/23/2024 23:26
TCKT-103613,8/21/2024 20:49,Backend,SMB,Medium,Senior,TRUE,0,278,14,1,3.2.12,Question,2,No,Security,Low,8/22/2024 10:49
TCKT-103614,5/25/2025 9:49,DevOps,Enterprise,Medium,Senior,TRUE,2,703,11,2,4.6.13,Crash,2,No,QA,Critical,5/25/2025 15:49
TCKT-103615,7/7/2024 15:17,Backend,Internal,High,Senior,TRUE,0,424,11,0,5.8.10,Bug,3,No,SRE,High,7/8/2024 4:17
TCKT-103616,7/5/2024 23:02,Backend,SMB,Urgent,Senior,TRUE,2,596,11,0,2.8.8,Bug,0,No,SRE,Critical,7/6/2024 5:02
TCKT-103617,2/4/2023 19:23,API,Free-tier,Medium,Mid,FALSE,0,501,11,1,4.4.5,Crash,1,No,Dev,High,2/5/2023 4:23
TCKT-103618,2/24/2023 9:46,ML,Enterprise,High,Junior,TRUE,3,517,11,1,4.8.10,Performance,2,No,Dev,Medium,2/25/2023 16:46
TCKT-103619,11/8/2023 3:46,ML,SMB,Medium,Junior,TRUE,1,854,13,2,2.7.12,Feature Request,2,No,Dev,Medium,11/8/2023 16:46
TCKT-103620,8/30/2024 8:48,Database,Enterprise,High,Senior,TRUE,0,647,12,2,4.8.15,Bug,2,No,SRE,Medium,8/30/2024 11:48
TCKT-103621,9/16/2023 21:17,Database,Enterprise,Low,Mid,TRUE,2,735,8,0,2.2.4,Bug,2,No,Dev,Low,9/17/2023 1:17
TCKT-103622,5/13/2025 22:52,Security,Enterprise,Medium,Junior,TRUE,3,622,17,2,4.2.19,Feature Request,2,No,Support,Medium,5/15/2025 1:52
TCKT-103623,1/9/2023 15:47,Security,Free-tier,Medium,Mid,FALSE,0,693,6,0,1.8.4,Bug,1,No,Security,Medium,1/9/2023 20:47
TCKT-103624,7/1/2023 8:28,Security,Internal,Low,Mid,FALSE,1,662,10,0,5.1.8,Crash,2,No,Dev,High,7/2/2023 6:28
TCKT-103625,10/29/2023 8:55,API,Internal,High,Mid,FALSE,0,638,19,0,1.1.5,Question,3,No,Support,High,10/29/2023 15:55
TCKT-103626,2/12/2025 5:07,Database,SMB,High,Senior,TRUE,2,766,12,0,4.0.12,Bug,3,No,Dev,High,2/12/2025 12:07
TCKT-103627,2/1/2025 12:08,Auth,Enterprise,Medium,Mid,FALSE,1,623,7,1,5.2.0,Bug,0,Yes,Security,Medium,2/2/2025 1:08
TCKT-103628,1/18/2025 23:22,Security,Enterprise,Medium,Senior,TRUE,0,942,11,2,2.6.16,Bug,0,No,Support,Low,1/20/2025 17:22
TCKT-103629,5/20/2024 20:37,Security,Enterprise,High,Mid,FALSE,2,744,12,2,3.0.0,Bug,0,No,Security,Medium,5/22/2024 7:37
TCKT-103630,1/21/2025 3:57,DevOps,Enterprise,High,Mid,FALSE,1,429,14,1,4.7.3,Bug,3,No,QA,High,1/21/2025 9:57
TCKT-103631,11/3/2024 12:09,UI,Internal,Low,Senior,TRUE,2,573,8,1,1.0.5,Bug,0,No,Security,Low,11/5/2024 11:09
TCKT-103632,5/14/2023 23:54,Auth,SMB,Medium,Senior,TRUE,0,659,12,3,2.6.4,Question,3,No,SRE,Medium,5/16/2023 3:54
TCKT-103633,5/19/2025 6:16,Security,Enterprise,Medium,Junior,TRUE,3,606,7,0,3.4.0,Bug,2,No,Security,Medium,5/20/2025 12:16
TCKT-103634,7/11/2024 12:25,Security,Enterprise,Medium,Junior,FALSE,2,703,12,1,5.9.13,Bug,3,No,QA,Low,7/13/2024 4:25
TCKT-103635,6/28/2024 12:59,Security,Enterprise,Low,Mid,TRUE,1,719,15,0,5.9.0,Bug,0,Yes,Dev,Low,6/29/2024 18:59
TCKT-103636,9/10/2023 4:42,UI,SMB,Medium,Mid,FALSE,3,396,8,2,2.1.16,Crash,1,No,SRE,High,9/10/2023 18:42
TCKT-103637,12/8/2024 16:32,UI,Free-tier,High,Mid,TRUE,0,792,12,0,5.9.16,Bug,2,No,QA,High,12/9/2024 11:32
TCKT-103638,6/7/2025 3:59,API,SMB,Medium,Senior,TRUE,2,525,10,1,4.0.19,Bug,1,No,Security,Low,6/7/2025 22:59
TCKT-103639,2/26/2024 11:23,Auth,Internal,Urgent,Junior,TRUE,0,510,9,0,2.6.16,Question,1,No,QA,Critical,2/26/2024 17:23
TCKT-103640,9/2/2023 0:02,API,SMB,High,Mid,FALSE,0,510,8,1,2.1.16,Bug,2,No,Dev,High,9/2/2023 23:02
TCKT-103641,10/5/2024 18:24,Backend,Enterprise,Urgent,Junior,TRUE,2,721,10,2,4.8.7,Bug,1,No,SRE,Critical,10/5/2024 20:24
TCKT-103642,1/15/2023 14:21,UI,Enterprise,Low,Senior,TRUE,1,559,10,0,3.3.18,Feature Request,2,No,Support,Low,1/17/2023 5:21
TCKT-103643,5/6/2025 19:26,DevOps,Internal,High,Senior,TRUE,0,500,13,1,5.8.13,Bug,1,Yes,QA,High,5/6/2025 20:26
TCKT-103644,1/13/2023 3:24,Database,Internal,Low,Mid,TRUE,3,536,16,2,1.9.14,Bug,2,No,QA,Low,1/14/2023 17:24
TCKT-103645,3/11/2024 13:07,DevOps,Enterprise,Medium,Junior,TRUE,0,330,9,0,5.2.15,Bug,1,No,Security,Medium,3/11/2024 23:07
TCKT-103646,12/12/2024 20:54,Database,SMB,Medium,Mid,TRUE,2,473,9,1,2.4.9,Bug,2,No,SRE,Low,12/13/2024 15:54
TCKT-103647,3/23/2025 6:51,UI,smb,Medium,Mid,FALSE,3,414,13,0,4.0.14,Feature Request,3,No,Support,Medium,3/23/2025 18:51
TCKT-103648,8/15/2023 13:15,UI,SMB,High,Mid,FALSE,2,559,10,2,5.6.19,Bug,3,No,QA,High,8/15/2023 20:15
TCKT-103649,5/20/2024 1:32,UI,Free-tier,High,Senior,TRUE,0,699,16,1,4.4.16,Bug,2,No,Support,High,5/20/2024 13:32
TCKT-103650,8/4/2024 17:30,API,SMB,Low,Senior,FALSE,0,683,9,1,4.4.16,Bug,3,No,Support,Low,8/5/2024 10:30
TCKT-103651,8/13/2023 9:44,Auth,SMB,Medium,Mid,FALSE,2,788,8,0,3.3.14,Bug,2,Yes,Dev,Medium,8/14/2023 16:44
TCKT-103652,12/7/2024 23:44,Database,Enterprise,Medium,Mid,TRUE,1,755,11,1,5.0.6,Bug,2,No,Security,Medium,12/8/2024 2:44
TCKT-103653,5/2/2024 5:04,Auth,Enterprise,Medium,Junior,TRUE,2,,,,5.0.14,Bug,3,Yes,Support,Medium,5/3/2024 13:04
TCKT-103654,3/16/2025 6:35,API,smb,High,Mid,TRUE,2,602,10,0,2.7.7,Bug,2,Yes,Security,Medium,3/16/2025 8:35
TCKT-103655,7/6/2024 0:56,API,Enterprise,Medium,Mid,TRUE,0,595,13,3,4.4.13,Bug,1,No,Dev,Low,7/6/2024 17:56
TCKT-103656,3/17/2025 2:01,ML,Internal,Urgent,Mid,TRUE,2,277,8,1,2.9.3,Feature Request,2,No,Support,High,3/17/2025 20:01
TCKT-103657,2/7/2025 3:09,DevOps,Internal,Low,Junior,FALSE,0,417,10,0,4.5.10,Crash,2,No,Security,High,2/7/2025 17:09
TCKT-103658,1/16/2024 20:23,DevOps,Enterprise,Medium,Junior,FALSE,1,574,9,1,3.7.14,Performance,2,Yes,SRE,Medium,1/17/2024 18:23
TCKT-103659,4/15/2024 23:51,Backend,Internal,Medium,Junior,TRUE,1,574,8,0,5.7.19,Bug,2,No,Security,Low,4/17/2024 19:51
TCKT-103660,4/6/2024 12:18,Security,Enterprise,Low,Mid,TRUE,1,676,10,3,3.1.17,Bug,1,No,SRE,Low,4/7/2024 13:18
TCKT-103661,4/3/2023 15:54,API,Enterprise,Medium,Mid,TRUE,0,,,,2.2.13,Bug,1,No,Dev,Low,4/4/2023 23:54
TCKT-103662,2/28/2023 7:57,Database,Enterprise,High,Mid,FALSE,1,334,12,1,3.6.13,Bug,1,No,Dev,High,2/28/2023 15:57
TCKT-103663,3/14/2025 21:18,ML,Enterprise,High,Mid,TRUE,2,677,13,0,5.5.14,Bug,2,No,SRE,High,3/15/2025 19:18
TCKT-103664,5/26/2024 19:41,ML,Enterprise,Medium,Mid,TRUE,0,,,,5.0.4,Crash,2,Yes,QA,Critical,5/26/2024 21:41
TCKT-103665,6/16/2024 22:16,Security,SMB,Medium,Senior,TRUE,0,693,9,1,1.1.9,Performance,0,No,Support,Medium,6/17/2024 19:16
TCKT-103666,12/2/2024 16:42,Auth,SMB,Low,Mid,TRUE,2,760,7,2,3.1.15,Bug,2,No,Support,Low,12/3/2024 14:42
TCKT-103667,9/21/2023 7:56,Security,Free-tier,Low,Senior,TRUE,1,578,10,0,5.4.18,Bug,1,No,SRE,Low,9/21/2023 11:56
TCKT-103668,4/5/2024 6:54,Security,Enterprise,Medium,Mid,FALSE,1,786,9,1,3.1.13,Bug,1,Yes,Support,Low,4/6/2024 11:54
